c(g:s)(CV_Vd_n1191_ac_des) X,c(g:s)(CV_Vd_n1191_ac_des) Y,c(g:s)(CV_Vd_n1217_ac_des) X,c(g:s)(CV_Vd_n1217_ac_des) Y,c(g:s)(CV_Vd_n1237_ac_des) X,c(g:s)(CV_Vd_n1237_ac_des) Y,c(g:s)(CV_Vd_n1257_ac_des) X,c(g:s)(CV_Vd_n1257_ac_des) Y,c(g:s)(CV_Vd_n1277_ac_des) X,c(g:s)(CV_Vd_n1277_ac_des) Y,c(g:s)(CV_Vd_n1297_ac_des) X,c(g:s)(CV_Vd_n1297_ac_des) Y,c(g:s)(CV_Vd_n1317_ac_des) X,c(g:s)(CV_Vd_n1317_ac_des) Y,c(g:s)(CV_Vd_n1337_ac_des) X,c(g:s)(CV_Vd_n1337_ac_des) Y,c(g:s)(CV_Vd_n1357_ac_des) X,c(g:s)(CV_Vd_n1357_ac_des) Y,c(g:s)(CV_Vd_n1377_ac_des) X,c(g:s)(CV_Vd_n1377_ac_des) Y,c(g:s)(CV_Vd_n1397_ac_des) X,c(g:s)(CV_Vd_n1397_ac_des) Y,c(g:s)(CV_Vd_n1417_ac_des) X,c(g:s)(CV_Vd_n1417_ac_des) Y,c(g:s)(CV_Vd_n1437_ac_des) X,c(g:s)(CV_Vd_n1437_ac_des) Y,c(g:s)(CV_Vd_n1457_ac_des) X,c(g:s)(CV_Vd_n1457_ac_des) Y,c(g:s)(CV_Vd_n1477_ac_des) X,c(g:s)(CV_Vd_n1477_ac_des) Y,c(g:s)(CV_Vd_n1497_ac_des) X,c(g:s)(CV_Vd_n1497_ac_des) Y,c(g:s)(CV_Vd_n1517_ac_des) X,c(g:s)(CV_Vd_n1517_ac_des) Y,c(g:s)(CV_Vd_n1537_ac_des) X,c(g:s)(CV_Vd_n1537_ac_des) Y,c(g:s)(CV_Vd_n1557_ac_des) X,c(g:s)(CV_Vd_n1557_ac_des) Y,c(g:s)(CV_Vd_n1577_ac_des) X,c(g:s)(CV_Vd_n1577_ac_des) Y,c(g:s)(CV_Vd_n1597_ac_des) X,c(g:s)(CV_Vd_n1597_ac_des) Y,c(g:s)(CV_Vd_n1617_ac_des) X,c(g:s)(CV_Vd_n1617_ac_des) Y,c(g:s)(CV_Vd_n1637_ac_des) X,c(g:s)(CV_Vd_n1637_ac_des) Y,c(g:s)(CV_Vd_n1657_ac_des) X,c(g:s)(CV_Vd_n1657_ac_des) Y,c(g:s)(CV_Vd_n1677_ac_des) X,c(g:s)(CV_Vd_n1677_ac_des) Y,c(g:s)(CV_Vd_n1697_ac_des) X,c(g:s)(CV_Vd_n1697_ac_des) Y,c(g:s)(CV_Vd_n1717_ac_des) X,c(g:s)(CV_Vd_n1717_ac_des) Y,c(g:s)(CV_Vd_n1737_ac_des) X,c(g:s)(CV_Vd_n1737_ac_des) Y,c(g:s)(CV_Vd_n1757_ac_des) X,c(g:s)(CV_Vd_n1757_ac_des) Y,c(g:s)(CV_Vd_n1777_ac_des) X,c(g:s)(CV_Vd_n1777_ac_des) Y,c(g:s)(CV_Vd_n1797_ac_des) X,c(g:s)(CV_Vd_n1797_ac_des) Y,c(g:s)(CV_Vd_n1817_ac_des) X,c(g:s)(CV_Vd_n1817_ac_des) Y,c(g:s)(CV_Vd_n1837_ac_des) X,c(g:s)(CV_Vd_n1837_ac_des) Y,c(g:s)(CV_Vd_n1857_ac_des) X,c(g:s)(CV_Vd_n1857_ac_des) Y,c(g:s)(CV_Vd_n1877_ac_des) X,c(g:s)(CV_Vd_n1877_ac_des) Y,c(g:s)(CV_Vd_n1897_ac_des) X,c(g:s)(CV_Vd_n1897_ac_des) Y,c(g:s)(CV_Vd_n1917_ac_des) X,c(g:s)(CV_Vd_n1917_ac_des) Y,c(g:s)(CV_Vd_n1937_ac_des) X,c(g:s)(CV_Vd_n1937_ac_des) Y,c(g:s)(CV_Vd_n1957_ac_des) X,c(g:s)(CV_Vd_n1957_ac_des) Y,c(g:s)(CV_Vd_n1977_ac_des) X,c(g:s)(CV_Vd_n1977_ac_des) Y,c(g:s)(CV_Vd_n1997_ac_des) X,c(g:s)(CV_Vd_n1997_ac_des) Y,c(g:s)(CV_Vd_n2017_ac_des) X,c(g:s)(CV_Vd_n2017_ac_des) Y,c(g:s)(CV_Vd_n2037_ac_des) X,c(g:s)(CV_Vd_n2037_ac_des) Y,c(g:s)(CV_Vd_n2057_ac_des) X,c(g:s)(CV_Vd_n2057_ac_des) Y
-0.54,-2.6023615e-17,-0.54,-2.5545573e-17,-0.54,-2.3113876e-17,-0.52013662,-1.9418493e-17,-0.54,-1.8007876e-17,-0.54,-1.6573728e-17,-0.54,-1.5586648e-17,-0.54,-1.4903122e-17,-0.53132527,-1.4443645e-17,-0.53132527,-1.4203781e-17,-0.53132527,-1.4086174e-17,-0.54,-1.3966753e-17,-0.54,-1.39512e-17,-0.54,-1.3935306e-17,-0.54,-1.3911286e-17,-0.54,-1.3877651e-17,-0.54,-1.3852783e-17,-0.54,-1.3825455e-17,-0.54,-1.3797826e-17,-0.54,-1.3767023e-17,-0.54,-1.3750345e-17,-0.51483182,-1.3853287e-17,-0.54,-1.3715835e-17,-0.54,-1.3703983e-17,-0.54,-1.3687452e-17,-0.54,-1.3681636e-17,-0.53097554,-1.3731168e-17,-0.53097554,-1.3720164e-17,-0.53097554,-1.3709529e-17,-0.53097554,-1.370029e-17,-0.54,-1.3631722e-17,-0.53097554,-1.368294e-17,-0.53097554,-1.3673737e-17,-0.53097554,-1.3667953e-17,-0.53097554,-1.3658755e-17,-0.53097554,-1.3655085e-17,-0.53097554,-1.3648165e-17,-0.53097554,-1.3639318e-17,-0.53097554,-1.3633164e-17,-0.53076893,-1.3635091e-17,-0.53097554,-1.3629308e-17,-0.53097554,-1.3624732e-17,-0.53076893,-1.3621495e-17,-0.53076893,-1.3616956e-17
-0.546,-2.6181681e-17,-0.546,-2.5702146e-17,-0.546,-2.3289563e-17,-0.52613662,-1.9658961e-17,-0.546,-1.8167911e-17,-0.546,-1.6681372e-17,-0.546,-1.5646779e-17,-0.546,-1.4924823e-17,-0.53732527,-1.4447107e-17,-0.53732527,-1.4178687e-17,-0.53732527,-1.4043467e-17,-0.546,-1.3902561e-17,-0.546,-1.3884771e-17,-0.546,-1.3874319e-17,-0.546,-1.3853066e-17,-0.546,-1.3825108e-17,-0.546,-1.3797724e-17,-0.546,-1.3771303e-17,-0.546,-1.3744782e-17,-0.546,-1.3713791e-17,-0.546,-1.3697415e-17,-0.52083182,-1.3836888e-17,-0.546,-1.3658791e-17,-0.546,-1.3652075e-17,-0.546,-1.3641014e-17,-0.546,-1.3630664e-17,-0.53697554,-1.3693237e-17,-0.53697554,-1.36825e-17,-0.53697554,-1.3672517e-17,-0.53697554,-1.3662789e-17,-0.546,-1.3582968e-17,-0.53697554,-1.3646045e-17,-0.53697554,-1.363838e-17,-0.53697554,-1.3630125e-17,-0.53697554,-1.3623486e-17,-0.53697554,-1.3614986e-17,-0.53697554,-1.3608889e-17,-0.53697554,-1.3602386e-17,-0.53697554,-1.359867e-17,-0.53676893,-1.3600636e-17,-0.53697554,-1.3594829e-17,-0.53697554,-1.3586503e-17,-0.53676893,-1.3587774e-17,-0.53676893,-1.3584324e-17
-0.552,-2.6339591e-17,-0.552,-2.5854137e-17,-0.552,-2.3454749e-17,-0.53213662,-1.988625e-17,-0.552,-1.8312117e-17,-0.552,-1.6775699e-17,-0.552,-1.5696975e-17,-0.552,-1.4937555e-17,-0.54332527,-1.443882e-17,-0.54332527,-1.4146473e-17,-0.54332527,-1.3991646e-17,-0.552,-1.3826813e-17,-0.552,-1.3807286e-17,-0.552,-1.3801324e-17,-0.552,-1.3785653e-17,-0.552,-1.3754064e-17,-0.552,-1.3733353e-17,-0.552,-1.3708079e-17,-0.552,-1.3682415e-17,-0.552,-1.3652408e-17,-0.552,-1.3632753e-17,-0.52683182,-1.3815043e-17,-0.552,-1.3595153e-17,-0.552,-1.3592158e-17,-0.552,-1.3580854e-17,-0.552,-1.3571412e-17,-0.54297554,-1.3647249e-17,-0.54297554,-1.3636854e-17,-0.54297554,-1.3627096e-17,-0.54297554,-1.3617568e-17,-0.552,-1.3521315e-17,-0.54297554,-1.3600924e-17,-0.54297554,-1.3592773e-17,-0.54297554,-1.3583875e-17,-0.54297554,-1.3579721e-17,-0.54297554,-1.3569959e-17,-0.54297554,-1.3569199e-17,-0.54297554,-1.3564977e-17,-0.54297554,-1.3552048e-17,-0.54276893,-1.3558299e-17,-0.54297554,-1.354744e-17,-0.54297554,-1.3548829e-17,-0.54276893,-1.354655e-17,-0.54276893,-1.3543382e-17
-0.558,-2.6495539e-17,-0.558,-2.6007024e-17,-0.558,-2.3609939e-17,-0.53813662,-2.0100012e-17,-0.558,-1.8440772e-17,-0.558,-1.6855783e-17,-0.558,-1.5728717e-17,-0.558,-1.4941481e-17,-0.54932527,-1.4426503e-17,-0.54932527,-1.4107088e-17,-0.54932527,-1.3932041e-17,-0.558,-1.3744639e-17,-0.558,-1.3719291e-17,-0.558,-1.3716514e-17,-0.558,-1.3706524e-17,-0.558,-1.3685615e-17,-0.558,-1.365923e-17,-0.558,-1.3635599e-17,-0.558,-1.3611922e-17,-0.558,-1.3586665e-17,-0.558,-1.3559386e-17,-0.53283182,-1.3783512e-17,-0.558,-1.3531251e-17,-0.558,-1.3516467e-17,-0.558,-1.3512088e-17,-0.558,-1.3503415e-17,-0.54897554,-1.3592887e-17,-0.54897554,-1.3582959e-17,-0.54897554,-1.3573509e-17,-0.54897554,-1.3564252e-17,-0.558,-1.3455067e-17,-0.54897554,-1.3547926e-17,-0.54897554,-1.3540834e-17,-0.54897554,-1.3534171e-17,-0.54897554,-1.3528703e-17,-0.54897554,-1.351915e-17,-0.54897554,-1.3514118e-17,-0.54897554,-1.3511476e-17,-0.54897554,-1.3509574e-17,-0.54876893,-1.3508344e-17,-0.54897554,-1.3502821e-17,-0.54897554,-1.3490193e-17,-0.54876893,-1.3497538e-17,-0.54876893,-1.3494888e-17
-0.564,-2.664975e-17,-0.564,-2.6157149e-17,-0.564,-2.3755443e-17,-0.54413662,-2.0299158e-17,-0.564,-1.8552336e-17,-0.564,-1.6921855e-17,-0.564,-1.5760083e-17,-0.564,-1.4935408e-17,-0.55532527,-1.4406271e-17,-0.55532527,-1.4061681e-17,-0.55532527,-1.3865485e-17,-0.564,-1.3655629e-17,-0.564,-1.3625895e-17,-0.564,-1.3623075e-17,-0.564,-1.3617012e-17,-0.564,-1.3600409e-17,-0.564,-1.3576472e-17,-0.564,-1.3551824e-17,-0.564,-1.3531115e-17,-0.564,-1.3507034e-17,-0.564,-1.3482081e-17,-0.53883182,-1.3741692e-17,-0.564,-1.3453293e-17,-0.564,-1.3443116e-17,-0.564,-1.3434894e-17,-0.564,-1.3427387e-17,-0.55497554,-1.3529844e-17,-0.55497554,-1.352059e-17,-0.55497554,-1.3511493e-17,-0.55497554,-1.3502688e-17,-0.564,-1.3386789e-17,-0.55497554,-1.3481133e-17,-0.55497554,-1.3480144e-17,-0.55497554,-1.3473921e-17,-0.55497554,-1.3467368e-17,-0.55497554,-1.3462655e-17,-0.55497554,-1.345814e-17,-0.55497554,-1.3455238e-17,-0.55497554,-1.3450831e-17,-0.55476893,-1.3445218e-17,-0.55497554,-1.3444087e-17,-0.55497554,-1.3440685e-17,-0.55476893,-1.3440182e-17,-0.55476893,-1.34369e-17
-0.57,-2.6801013e-17,-0.57,-2.6304799e-17,-0.57,-2.3893225e-17,-0.55013662,-2.0482275e-17,-0.57,-1.8648352e-17,-0.57,-1.6972678e-17,-0.57,-1.5773954e-17,-0.57,-1.4919948e-17,-0.56132527,-1.437686e-17,-0.56132527,-1.4009902e-17,-0.56132527,-1.3796138e-17,-0.57,-1.3561846e-17,-0.57,-1.3521351e-17,-0.57,-1.3519397e-17,-0.57,-1.3518661e-17,-0.57,-1.3505448e-17,-0.57,-1.3485376e-17,-0.57,-1.3464079e-17,-0.57,-1.3436731e-17,-0.57,-1.3421652e-17,-0.57,-1.3400048e-17,-0.54483182,-1.3684074e-17,-0.57,-1.3367742e-17,-0.57,-1.3357764e-17,-0.57,-1.3345641e-17,-0.57,-1.3343328e-17,-0.56097554,-1.3458251e-17,-0.56097554,-1.3450019e-17,-0.56097554,-1.3441251e-17,-0.56097554,-1.3432799e-17,-0.57,-1.3306673e-17,-0.56097554,-1.3410296e-17,-0.56097554,-1.3410951e-17,-0.56097554,-1.3404575e-17,-0.56097554,-1.3396113e-17,-0.56097554,-1.3389599e-17,-0.56097554,-1.338853e-17,-0.56097554,-1.3383352e-17,-0.56097554,-1.3381199e-17,-0.56076893,-1.3382389e-17,-0.56097554,-1.3375299e-17,-0.56097554,-1.3373687e-17,-0.56076893,-1.3373483e-17,-0.56076893,-1.3371153e-17
-0.576,-2.6951112e-17,-0.576,-2.6450137e-17,-0.576,-2.4022636e-17,-0.55613662,-2.0648921e-17,-0.576,-1.8728119e-17,-0.576,-1.7010971e-17,-0.576,-1.5774856e-17,-0.576,-1.4895413e-17,-0.56732527,-1.4342683e-17,-0.56732527,-1.3954045e-17,-0.56732527,-1.3720103e-17,-0.576,-1.3465821e-17,-0.576,-1.3413364e-17,-0.576,-1.3408337e-17,-0.576,-1.3412056e-17,-0.576,-1.3404696e-17,-0.576,-1.3387916e-17,-0.576,-1.3367996e-17,-0.576,-1.3348792e-17,-0.576,-1.3329112e-17,-0.576,-1.3310333e-17,-0.55083182,-1.3629023e-17,-0.576,-1.3277212e-17,-0.576,-1.3261772e-17,-0.576,-1.3256783e-17,-0.576,-1.3254038e-17,-0.56697554,-1.3378998e-17,-0.56697554,-1.3371663e-17,-0.56697554,-1.3363489e-17,-0.56697554,-1.33555e-17,-0.576,-1.3220562e-17,-0.56697554,-1.3340696e-17,-0.56697554,-1.3334431e-17,-0.56697554,-1.3326177e-17,-0.56697554,-1.3321443e-17,-0.56697554,-1.3317766e-17,-0.56697554,-1.3315622e-17,-0.56697554,-1.3305229e-17,-0.56697554,-1.3296136e-17,-0.56676893,-1.3307662e-17,-0.56697554,-1.3303175e-17,-0.56697554,-1.3300922e-17,-0.56676893,-1.3300367e-17,-0.56676893,-1.3300422e-17
-0.582,-2.7099036e-17,-0.582,-2.6593146e-17,-0.582,-2.4145032e-17,-0.56213662,-2.0799362e-17,-0.582,-1.8794503e-17,-0.582,-1.7035216e-17,-0.582,-1.5767929e-17,-0.582,-1.4865729e-17,-0.57332527,-1.4302023e-17,-0.57332527,-1.3893346e-17,-0.57332527,-1.3641503e-17,-0.582,-1.3369071e-17,-0.582,-1.3304261e-17,-0.582,-1.3295724e-17,-0.582,-1.3301538e-17,-0.582,-1.3298606e-17,-0.582,-1.3285781e-17,-0.582,-1.3268465e-17,-0.582,-1.3250798e-17,-0.582,-1.3231551e-17,-0.582,-1.3213708e-17,-0.55683182,-1.3555331e-17,-0.582,-1.3183272e-17,-0.582,-1.3173343e-17,-0.582,-1.3160958e-17,-0.582,-1.3160783e-17,-0.57297554,-1.3293564e-17,-0.57297554,-1.3286127e-17,-0.57297554,-1.3278985e-17,-0.57297554,-1.3271574e-17,-0.582,-1.3130327e-17,-0.57297554,-1.3257839e-17,-0.57297554,-1.3251775e-17,-0.57297554,-1.3246202e-17,-0.57297554,-1.3240971e-17,-0.57297554,-1.323579e-17,-0.57297554,-1.3229862e-17,-0.57297554,-1.3229578e-17,-0.57297554,-1.3223472e-17,-0.57276893,-1.322255e-17,-0.57297554,-1.3219827e-17,-0.57297554,-1.3220408e-17,-0.57276893,-1.3218106e-17,-0.57276893,-1.3217895e-17
-0.588,-2.7244293e-17,-0.588,-2.6733633e-17,-0.588,-2.4260998e-17,-0.56813662,-2.0933572e-17,-0.588,-1.8843061e-17,-0.588,-1.7047234e-17,-0.588,-1.5752951e-17,-0.588,-1.482835e-17,-0.57932527,-1.4253491e-17,-0.57932527,-1.3830277e-17,-0.57932527,-1.3560451e-17,-0.588,-1.3272266e-17,-0.588,-1.3195368e-17,-0.588,-1.317701e-17,-0.588,-1.318647e-17,-0.588,-1.3189306e-17,-0.588,-1.3180235e-17,-0.588,-1.3164767e-17,-0.588,-1.3148874e-17,-0.588,-1.3132301e-17,-0.588,-1.3115536e-17,-0.56283182,-1.3476685e-17,-0.588,-1.308037e-17,-0.588,-1.3071841e-17,-0.588,-1.3062846e-17,-0.588,-1.3065377e-17,-0.57897554,-1.3202374e-17,-0.57897554,-1.319622e-17,-0.57897554,-1.3189551e-17,-0.57897554,-1.3182642e-17,-0.588,-1.3037943e-17,-0.57897554,-1.316988e-17,-0.57897554,-1.3162958e-17,-0.57897554,-1.3158822e-17,-0.57897554,-1.3154164e-17,-0.57897554,-1.3150286e-17,-0.57897554,-1.3142899e-17,-0.57897554,-1.3143833e-17,-0.57897554,-1.3135732e-17,-0.57876893,-1.3141861e-17,-0.57897554,-1.3131655e-17,-0.57897554,-1.3132465e-17,-0.57876893,-1.3134967e-17,-0.57876893,-1.3134401e-17
-0.594,-2.738702e-17,-0.594,-2.6871631e-17,-0.594,-2.4367667e-17,-0.57413662,-2.1053696e-17,-0.594,-1.8885382e-17,-0.594,-1.7052762e-17,-0.594,-1.5729378e-17,-0.594,-1.4787107e-17,-0.58532527,-1.4200783e-17,-0.58532527,-1.3764252e-17,-0.58532527,-1.3479056e-17,-0.594,-1.3179272e-17,-0.594,-1.3088567e-17,-0.594,-1.3063035e-17,-0.594,-1.3063658e-17,-0.594,-1.307652e-17,-0.594,-1.3072625e-17,-0.594,-1.3060205e-17,-0.594,-1.3046373e-17,-0.594,-1.3031943e-17,-0.594,-1.3015787e-17,-0.56883182,-1.3394949e-17,-0.594,-1.2987362e-17,-0.594,-1.2978685e-17,-0.594,-1.2972258e-17,-0.594,-1.2967565e-17,-0.58497554,-1.3108138e-17,-0.58497554,-1.3103066e-17,-0.58497554,-1.3096964e-17,-0.58497554,-1.3090822e-17,-0.594,-1.2938582e-17,-0.58497554,-1.3079054e-17,-0.58497554,-1.3073697e-17,-0.58497554,-1.3065362e-17,-0.58497554,-1.3064702e-17,-0.58497554,-1.306017e-17,-0.58497554,-1.3054893e-17,-0.58497554,-1.3053601e-17,-0.58497554,-1.3051099e-17,-0.58476893,-1.3049328e-17,-0.58497554,-1.3049428e-17,-0.58497554,-1.3040927e-17,-0.58476893,-1.304579e-17,-0.58476893,-1.3046034e-17
-0.6,-2.7527231e-17,-0.6,-2.7006925e-17,-0.6,-2.4475389e-17,-0.58013662,-2.1160007e-17,-0.6,-1.8913351e-17,-0.6,-1.7048016e-17,-0.6,-1.5700604e-17,-0.6,-1.4742933e-17,-0.59132527,-1.4150063e-17,-0.59132527,-1.3697201e-17,-0.59132527,-1.3397967e-17,-0.6,-1.3089746e-17,-0.6,-1.2984979e-17,-0.6,-1.294946e-17,-0.6,-1.2952427e-17,-0.6,-1.296302e-17,-0.6,-1.2964251e-17,-0.6,-1.2954785e-17,-0.6,-1.2941917e-17,-0.6,-1.2927743e-17,-0.6,-1.2915194e-17,-0.57483182,-1.3308556e-17,-0.6,-1.2889824e-17,-0.6,-1.2881083e-17,-0.6,-1.2870296e-17,-0.6,-1.2873569e-17,-0.59097554,-1.3012624e-17,-0.59097554,-1.300794e-17,-0.59097554,-1.3003005e-17,-0.59097554,-1.2996907e-17,-0.6,-1.2855649e-17,-0.59097554,-1.2985864e-17,-0.59097554,-1.2980776e-17,-0.59097554,-1.2971917e-17,-0.59097554,-1.2972088e-17,-0.59097554,-1.2968852e-17,-0.59097554,-1.2964334e-17,-0.59097554,-1.2946617e-17,-0.59097554,-1.2951738e-17,-0.59076893,-1.2960505e-17,-0.59097554,-1.295719e-17,-0.59097554,-1.2956266e-17,-0.59076893,-1.2960526e-17,-0.59076893,-1.2957974e-17
-,-,-,-,-,-,-0.58613662,-2.1253297e-17,-,-,-,-,-,-,-,-,-0.59732527,-1.4093642e-17,-0.59732527,-1.3628859e-17,-0.59732527,-1.3318274e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.58083182,-1.3214912e-17,-,-,-,-,-,-,-,-,-0.59697554,-1.2916051e-17,-0.59697554,-1.2911997e-17,-0.59697554,-1.2908057e-17,-0.59697554,-1.2903253e-17,-,-,-0.59697554,-1.2895654e-17,-0.59697554,-1.2891671e-17,-0.59697554,-1.288797e-17,-0.59697554,-1.2881952e-17,-0.59697554,-1.2882058e-17,-0.59697554,-1.2873126e-17,-0.59697554,-1.2877004e-17,-0.59697554,-1.2875237e-17,-0.59676893,-1.287641e-17,-0.59697554,-1.2865414e-17,-0.59697554,-1.2870774e-17,-0.59676893,-1.287274e-17,-0.59676893,-1.2871537e-17
-,-,-,-,-,-,-0.59213662,-2.1335392e-17,-,-,-,-,-,-,-,-,-0.6,-1.4069403e-17,-0.6,-1.3601439e-17,-0.6,-1.3288303e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.58683182,-1.3118158e-17,-,-,-,-,-,-,-,-,-0.6,-1.2871946e-17,-0.6,-1.2868632e-17,-0.6,-1.2865038e-17,-0.6,-1.2860172e-17,-,-,-0.6,-1.2850481e-17,-0.6,-1.2846253e-17,-0.6,-1.2842511e-17,-0.6,-1.2837464e-17,-0.6,-1.2835568e-17,-0.6,-1.2831555e-17,-0.6,-1.2831126e-17,-0.6,-1.282938e-17,-0.6,-1.2827517e-17,-0.6,-1.2826975e-17,-0.6,-1.2825973e-17,-0.6,-1.282304e-17,-0.6,-1.2820522e-17
-,-,-,-,-,-,-0.59813662,-2.1407233e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.59283182,-1.301952e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-0.6,-2.1427729e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.59883182,-1.2920997e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.6,-1.2898026e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-

