c(g:g)(CV_Vd_n1191_ac_des) X,c(g:g)(CV_Vd_n1191_ac_des) Y,c(g:g)(CV_Vd_n1217_ac_des) X,c(g:g)(CV_Vd_n1217_ac_des) Y,c(g:g)(CV_Vd_n1237_ac_des) X,c(g:g)(CV_Vd_n1237_ac_des) Y,c(g:g)(CV_Vd_n1257_ac_des) X,c(g:g)(CV_Vd_n1257_ac_des) Y,c(g:g)(CV_Vd_n1277_ac_des) X,c(g:g)(CV_Vd_n1277_ac_des) Y,c(g:g)(CV_Vd_n1297_ac_des) X,c(g:g)(CV_Vd_n1297_ac_des) Y,c(g:g)(CV_Vd_n1317_ac_des) X,c(g:g)(CV_Vd_n1317_ac_des) Y,c(g:g)(CV_Vd_n1337_ac_des) X,c(g:g)(CV_Vd_n1337_ac_des) Y,c(g:g)(CV_Vd_n1357_ac_des) X,c(g:g)(CV_Vd_n1357_ac_des) Y,c(g:g)(CV_Vd_n1377_ac_des) X,c(g:g)(CV_Vd_n1377_ac_des) Y,c(g:g)(CV_Vd_n1397_ac_des) X,c(g:g)(CV_Vd_n1397_ac_des) Y,c(g:g)(CV_Vd_n1417_ac_des) X,c(g:g)(CV_Vd_n1417_ac_des) Y,c(g:g)(CV_Vd_n1437_ac_des) X,c(g:g)(CV_Vd_n1437_ac_des) Y,c(g:g)(CV_Vd_n1457_ac_des) X,c(g:g)(CV_Vd_n1457_ac_des) Y,c(g:g)(CV_Vd_n1477_ac_des) X,c(g:g)(CV_Vd_n1477_ac_des) Y,c(g:g)(CV_Vd_n1497_ac_des) X,c(g:g)(CV_Vd_n1497_ac_des) Y,c(g:g)(CV_Vd_n1517_ac_des) X,c(g:g)(CV_Vd_n1517_ac_des) Y,c(g:g)(CV_Vd_n1537_ac_des) X,c(g:g)(CV_Vd_n1537_ac_des) Y,c(g:g)(CV_Vd_n1557_ac_des) X,c(g:g)(CV_Vd_n1557_ac_des) Y,c(g:g)(CV_Vd_n1577_ac_des) X,c(g:g)(CV_Vd_n1577_ac_des) Y,c(g:g)(CV_Vd_n1597_ac_des) X,c(g:g)(CV_Vd_n1597_ac_des) Y,c(g:g)(CV_Vd_n1617_ac_des) X,c(g:g)(CV_Vd_n1617_ac_des) Y,c(g:g)(CV_Vd_n1637_ac_des) X,c(g:g)(CV_Vd_n1637_ac_des) Y,c(g:g)(CV_Vd_n1657_ac_des) X,c(g:g)(CV_Vd_n1657_ac_des) Y,c(g:g)(CV_Vd_n1677_ac_des) X,c(g:g)(CV_Vd_n1677_ac_des) Y,c(g:g)(CV_Vd_n1697_ac_des) X,c(g:g)(CV_Vd_n1697_ac_des) Y,c(g:g)(CV_Vd_n1717_ac_des) X,c(g:g)(CV_Vd_n1717_ac_des) Y,c(g:g)(CV_Vd_n1737_ac_des) X,c(g:g)(CV_Vd_n1737_ac_des) Y,c(g:g)(CV_Vd_n1757_ac_des) X,c(g:g)(CV_Vd_n1757_ac_des) Y,c(g:g)(CV_Vd_n1777_ac_des) X,c(g:g)(CV_Vd_n1777_ac_des) Y,c(g:g)(CV_Vd_n1797_ac_des) X,c(g:g)(CV_Vd_n1797_ac_des) Y,c(g:g)(CV_Vd_n1817_ac_des) X,c(g:g)(CV_Vd_n1817_ac_des) Y,c(g:g)(CV_Vd_n1837_ac_des) X,c(g:g)(CV_Vd_n1837_ac_des) Y,c(g:g)(CV_Vd_n1857_ac_des) X,c(g:g)(CV_Vd_n1857_ac_des) Y,c(g:g)(CV_Vd_n1877_ac_des) X,c(g:g)(CV_Vd_n1877_ac_des) Y,c(g:g)(CV_Vd_n1897_ac_des) X,c(g:g)(CV_Vd_n1897_ac_des) Y,c(g:g)(CV_Vd_n1917_ac_des) X,c(g:g)(CV_Vd_n1917_ac_des) Y,c(g:g)(CV_Vd_n1937_ac_des) X,c(g:g)(CV_Vd_n1937_ac_des) Y,c(g:g)(CV_Vd_n1957_ac_des) X,c(g:g)(CV_Vd_n1957_ac_des) Y,c(g:g)(CV_Vd_n1977_ac_des) X,c(g:g)(CV_Vd_n1977_ac_des) Y,c(g:g)(CV_Vd_n1997_ac_des) X,c(g:g)(CV_Vd_n1997_ac_des) Y,c(g:g)(CV_Vd_n2017_ac_des) X,c(g:g)(CV_Vd_n2017_ac_des) Y,c(g:g)(CV_Vd_n2037_ac_des) X,c(g:g)(CV_Vd_n2037_ac_des) Y,c(g:g)(CV_Vd_n2057_ac_des) X,c(g:g)(CV_Vd_n2057_ac_des) Y
-0.57,5.4202476e-17,-0.57,5.3944316e-17,-0.57,5.355673e-17,-0.55013662,5.2197667e-17,-0.57,5.2719652e-17,-0.57,5.2243625e-17,-0.57,5.1702153e-17,-0.57,5.1109491e-17,-0.56132527,4.9975364e-17,-0.56132527,4.9131947e-17,-0.56132527,4.8122906e-17,-0.57,4.7587545e-17,-0.57,4.6380528e-17,-0.57,4.5291641e-17,-0.57,4.4528142e-17,-0.57,4.4100462e-17,-0.57,4.3829497e-17,-0.57,4.3598886e-17,-0.57,4.3586905e-17,-0.57,4.3274536e-17,-0.57,4.3118731e-17,-0.54483182,4.2819969e-17,-0.57,4.2836744e-17,-0.57,4.2683929e-17,-0.57,4.2642833e-17,-0.57,4.2356969e-17,-0.56097554,4.2146879e-17,-0.56097554,4.2042459e-17,-0.56097554,4.1937169e-17,-0.56097554,4.1848374e-17,-0.57,4.1839548e-17,-0.56097554,4.1896432e-17,-0.56097554,4.1647082e-17,-0.56097554,4.1585539e-17,-0.56097554,4.1517134e-17,-0.56097554,4.1601244e-17,-0.56097554,4.1395897e-17,-0.56097554,4.1328063e-17,-0.56097554,4.1264251e-17,-0.56076893,4.1202477e-17,-0.56097554,4.1147772e-17,-0.56097554,4.1112039e-17,-0.56076893,4.1049488e-17,-0.56076893,4.0992825e-17
-0.576,5.4484893e-17,-0.576,5.423679e-17,-0.576,5.384987e-17,-0.55613662,5.2489442e-17,-0.576,5.301094e-17,-0.576,5.2531035e-17,-0.576,5.1970156e-17,-0.576,5.1409136e-17,-0.56732527,5.0293393e-17,-0.56732527,4.9493938e-17,-0.56732527,4.8525225e-17,-0.576,4.8023636e-17,-0.576,4.6813774e-17,-0.576,4.5633267e-17,-0.576,4.4782507e-17,-0.576,4.4232756e-17,-0.576,4.3952104e-17,-0.576,4.3718205e-17,-0.576,4.3513393e-17,-0.576,4.3348792e-17,-0.576,4.3210087e-17,-0.55083182,4.2745517e-17,-0.576,4.2901419e-17,-0.576,4.2927151e-17,-0.576,4.2724637e-17,-0.576,4.2428377e-17,-0.56697554,4.2200179e-17,-0.56697554,4.2089689e-17,-0.56697554,4.198321e-17,-0.56697554,4.1893775e-17,-0.576,4.1900928e-17,-0.56697554,4.1756383e-17,-0.56697554,4.1679641e-17,-0.56697554,4.1615323e-17,-0.56697554,4.1549945e-17,-0.56697554,4.1488292e-17,-0.56697554,4.1407191e-17,-0.56697554,4.1510059e-17,-0.56697554,4.1301945e-17,-0.56676893,4.1232359e-17,-0.56697554,4.1174855e-17,-0.56697554,4.1118826e-17,-0.56676893,4.1064753e-17,-0.56676893,4.1015594e-17
-0.582,5.4766786e-17,-0.582,5.4525404e-17,-0.582,5.4142156e-17,-0.56213662,5.2781567e-17,-0.582,5.3285846e-17,-0.582,5.2794237e-17,-0.582,5.2265803e-17,-0.582,5.1699369e-17,-0.57332527,5.0618822e-17,-0.57332527,4.9846871e-17,-0.57332527,4.8927518e-17,-0.582,4.8455098e-17,-0.582,4.7261163e-17,-0.582,4.6060757e-17,-0.582,4.5079731e-17,-0.582,4.4451263e-17,-0.582,4.4090077e-17,-0.582,4.3839658e-17,-0.582,4.3615758e-17,-0.582,4.3443464e-17,-0.582,4.3299354e-17,-0.55683182,4.2941819e-17,-0.582,4.2980637e-17,-0.582,4.2831536e-17,-0.582,4.2796346e-17,-0.582,4.2505408e-17,-0.57297554,4.2242696e-17,-0.57297554,4.2131887e-17,-0.57297554,4.2043895e-17,-0.57297554,4.1957789e-17,-0.582,4.1951938e-17,-0.57297554,4.1795794e-17,-0.57297554,4.1727545e-17,-0.57297554,4.1651157e-17,-0.57297554,4.1584308e-17,-0.57297554,4.1522288e-17,-0.57297554,4.1438399e-17,-0.57297554,4.1393549e-17,-0.57297554,4.1333522e-17,-0.57276893,4.1418222e-17,-0.57297554,4.1206399e-17,-0.57297554,4.1148905e-17,-0.57276893,4.1091173e-17,-0.57276893,4.1032347e-17
-0.588,5.5048782e-17,-0.588,5.4809188e-17,-0.588,5.4429734e-17,-0.56813662,5.3070963e-17,-0.588,5.3573591e-17,-0.588,5.3054136e-17,-0.588,5.2554222e-17,-0.588,5.1995643e-17,-0.57932527,5.093621e-17,-0.57932527,5.02016e-17,-0.57932527,4.9316333e-17,-0.588,4.8894012e-17,-0.588,4.7720964e-17,-0.588,4.6494218e-17,-0.588,4.5418095e-17,-0.588,4.4674842e-17,-0.588,4.4246279e-17,-0.588,4.3972382e-17,-0.588,4.3739863e-17,-0.588,4.3550688e-17,-0.588,4.3388939e-17,-0.56283182,4.3044284e-17,-0.588,4.3253981e-17,-0.588,4.3051572e-17,-0.588,4.2945323e-17,-0.588,4.2591724e-17,-0.57897554,4.2322614e-17,-0.57897554,4.2194183e-17,-0.57897554,4.2092385e-17,-0.57897554,4.200681e-17,-0.588,4.2013036e-17,-0.57897554,4.1847211e-17,-0.57897554,4.177407e-17,-0.57897554,4.1700752e-17,-0.57897554,4.1629137e-17,-0.57897554,4.1563424e-17,-0.57897554,4.1573716e-17,-0.57897554,4.1412783e-17,-0.57897554,4.1356748e-17,-0.57876893,4.1297821e-17,-0.57897554,4.1379565e-17,-0.57897554,4.1286242e-17,-0.57876893,4.1125559e-17,-0.57876893,4.1075134e-17
-0.594,5.5323532e-17,-0.594,5.5087734e-17,-0.594,5.4712419e-17,-0.57413662,5.335917e-17,-0.594,5.3854794e-17,-0.594,5.3343001e-17,-0.594,5.284155e-17,-0.594,5.2289866e-17,-0.58532527,5.1254808e-17,-0.58532527,5.0549322e-17,-0.58532527,4.9710776e-17,-0.594,4.9325931e-17,-0.594,4.8188692e-17,-0.594,4.6950408e-17,-0.594,4.5947937e-17,-0.594,4.4935729e-17,-0.594,4.4421201e-17,-0.594,4.4111432e-17,-0.594,4.3869005e-17,-0.594,4.3664128e-17,-0.594,4.3493324e-17,-0.56883182,4.3098122e-17,-0.594,4.31901e-17,-0.594,4.3030654e-17,-0.594,4.2863779e-17,-0.594,4.2685825e-17,-0.58497554,4.2397042e-17,-0.58497554,4.2271452e-17,-0.58497554,4.2155906e-17,-0.58497554,4.2063357e-17,-0.594,4.2217072e-17,-0.58497554,4.190348e-17,-0.58497554,4.1828677e-17,-0.58497554,4.1757403e-17,-0.58497554,4.1686092e-17,-0.58497554,4.1625603e-17,-0.58497554,4.1549491e-17,-0.58497554,4.1491301e-17,-0.58497554,4.1418181e-17,-0.58476893,4.1471899e-17,-0.58497554,4.1290793e-17,-0.58497554,4.1226238e-17,-0.58476893,4.1166664e-17,-0.58476893,4.1115744e-17
-0.6,5.5590554e-17,-0.6,5.5361944e-17,-0.6,5.4991061e-17,-0.58013662,5.3641631e-17,-0.6,5.4149991e-17,-0.6,5.3602657e-17,-0.6,5.3131826e-17,-0.6,5.2602441e-17,-0.59132527,5.1567217e-17,-0.59132527,5.089744e-17,-0.59132527,5.0049523e-17,-0.6,4.9739282e-17,-0.6,4.8660784e-17,-0.6,4.7429121e-17,-0.6,4.6215921e-17,-0.6,4.5239992e-17,-0.6,4.4624109e-17,-0.6,4.4262214e-17,-0.6,4.4005394e-17,-0.6,4.3784824e-17,-0.6,4.3612414e-17,-0.57483182,4.3033348e-17,-0.6,4.3291662e-17,-0.6,4.3110624e-17,-0.6,4.3066535e-17,-0.6,4.2786504e-17,-0.59097554,4.2486953e-17,-0.59097554,4.2351448e-17,-0.59097554,4.2236392e-17,-0.59097554,4.2130584e-17,-0.6,4.2152935e-17,-0.59097554,4.1960637e-17,-0.59097554,4.1882343e-17,-0.59097554,4.181508e-17,-0.59097554,4.1740758e-17,-0.59097554,4.1672429e-17,-0.59097554,4.1602387e-17,-0.59097554,4.1534232e-17,-0.59097554,4.1470823e-17,-0.59076893,4.1402653e-17,-0.59097554,4.1339468e-17,-0.59097554,4.1278514e-17,-0.59076893,4.1210734e-17,-0.59076893,4.1163103e-17
-,-,-,-,-,-,-0.58613662,5.392848e-17,-,-,-,-,-,-,-,-,-0.59732527,5.1884873e-17,-0.59732527,5.1233448e-17,-0.59732527,5.0459499e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.58083182,4.3127899e-17,-,-,-,-,-,-,-,-,-0.59697554,4.2577156e-17,-0.59697554,4.2433302e-17,-0.59697554,4.2315118e-17,-0.59697554,4.2202521e-17,-,-,-0.59697554,4.2025902e-17,-0.59697554,4.1946648e-17,-0.59697554,4.1877152e-17,-0.59697554,4.1806957e-17,-0.59697554,4.1734241e-17,-0.59697554,4.184973e-17,-0.59697554,4.1592142e-17,-0.59697554,4.1510513e-17,-0.59676893,4.1457899e-17,-0.59697554,4.1512531e-17,-0.59697554,4.1330394e-17,-0.59676893,4.1268467e-17,-0.59676893,4.1211226e-17
-,-,-,-,-,-,-0.59213662,5.421198e-17,-,-,-,-,-,-,-,-,-0.6,5.203157e-17,-0.6,5.1387331e-17,-0.6,5.0635715e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.58683182,4.3220479e-17,-,-,-,-,-,-,-,-,-0.6,4.262568e-17,-0.6,4.248112e-17,-0.6,4.2360834e-17,-0.6,4.224246e-17,-,-,-0.6,4.2064538e-17,-0.6,4.1982775e-17,-0.6,4.1908374e-17,-0.6,4.1837517e-17,-0.6,4.1766302e-17,-0.6,4.1677138e-17,-0.6,4.1614507e-17,-0.6,4.1560683e-17,-0.6,4.1482766e-17,-0.6,4.1411369e-17,-0.6,4.1363961e-17,-0.6,4.130037e-17,-0.6,4.1244421e-17
-,-,-,-,-,-,-0.59813662,5.4492615e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.59283182,4.332082e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-0.6,5.4579016e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.59883182,4.3426205e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.6,4.3550199e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-

