c(d:s)(CV_Vd_n1191_ac_des) X,c(d:s)(CV_Vd_n1191_ac_des) Y,c(d:s)(CV_Vd_n1217_ac_des) X,c(d:s)(CV_Vd_n1217_ac_des) Y,c(d:s)(CV_Vd_n1237_ac_des) X,c(d:s)(CV_Vd_n1237_ac_des) Y,c(d:s)(CV_Vd_n1257_ac_des) X,c(d:s)(CV_Vd_n1257_ac_des) Y,c(d:s)(CV_Vd_n1277_ac_des) X,c(d:s)(CV_Vd_n1277_ac_des) Y,c(d:s)(CV_Vd_n1297_ac_des) X,c(d:s)(CV_Vd_n1297_ac_des) Y,c(d:s)(CV_Vd_n1317_ac_des) X,c(d:s)(CV_Vd_n1317_ac_des) Y,c(d:s)(CV_Vd_n1337_ac_des) X,c(d:s)(CV_Vd_n1337_ac_des) Y,c(d:s)(CV_Vd_n1357_ac_des) X,c(d:s)(CV_Vd_n1357_ac_des) Y,c(d:s)(CV_Vd_n1377_ac_des) X,c(d:s)(CV_Vd_n1377_ac_des) Y,c(d:s)(CV_Vd_n1397_ac_des) X,c(d:s)(CV_Vd_n1397_ac_des) Y,c(d:s)(CV_Vd_n1417_ac_des) X,c(d:s)(CV_Vd_n1417_ac_des) Y,c(d:s)(CV_Vd_n1437_ac_des) X,c(d:s)(CV_Vd_n1437_ac_des) Y,c(d:s)(CV_Vd_n1457_ac_des) X,c(d:s)(CV_Vd_n1457_ac_des) Y,c(d:s)(CV_Vd_n1477_ac_des) X,c(d:s)(CV_Vd_n1477_ac_des) Y,c(d:s)(CV_Vd_n1497_ac_des) X,c(d:s)(CV_Vd_n1497_ac_des) Y,c(d:s)(CV_Vd_n1517_ac_des) X,c(d:s)(CV_Vd_n1517_ac_des) Y,c(d:s)(CV_Vd_n1537_ac_des) X,c(d:s)(CV_Vd_n1537_ac_des) Y,c(d:s)(CV_Vd_n1557_ac_des) X,c(d:s)(CV_Vd_n1557_ac_des) Y,c(d:s)(CV_Vd_n1577_ac_des) X,c(d:s)(CV_Vd_n1577_ac_des) Y,c(d:s)(CV_Vd_n1597_ac_des) X,c(d:s)(CV_Vd_n1597_ac_des) Y,c(d:s)(CV_Vd_n1617_ac_des) X,c(d:s)(CV_Vd_n1617_ac_des) Y,c(d:s)(CV_Vd_n1637_ac_des) X,c(d:s)(CV_Vd_n1637_ac_des) Y,c(d:s)(CV_Vd_n1657_ac_des) X,c(d:s)(CV_Vd_n1657_ac_des) Y,c(d:s)(CV_Vd_n1677_ac_des) X,c(d:s)(CV_Vd_n1677_ac_des) Y,c(d:s)(CV_Vd_n1697_ac_des) X,c(d:s)(CV_Vd_n1697_ac_des) Y,c(d:s)(CV_Vd_n1717_ac_des) X,c(d:s)(CV_Vd_n1717_ac_des) Y,c(d:s)(CV_Vd_n1737_ac_des) X,c(d:s)(CV_Vd_n1737_ac_des) Y,c(d:s)(CV_Vd_n1757_ac_des) X,c(d:s)(CV_Vd_n1757_ac_des) Y,c(d:s)(CV_Vd_n1777_ac_des) X,c(d:s)(CV_Vd_n1777_ac_des) Y,c(d:s)(CV_Vd_n1797_ac_des) X,c(d:s)(CV_Vd_n1797_ac_des) Y,c(d:s)(CV_Vd_n1817_ac_des) X,c(d:s)(CV_Vd_n1817_ac_des) Y,c(d:s)(CV_Vd_n1837_ac_des) X,c(d:s)(CV_Vd_n1837_ac_des) Y,c(d:s)(CV_Vd_n1857_ac_des) X,c(d:s)(CV_Vd_n1857_ac_des) Y,c(d:s)(CV_Vd_n1877_ac_des) X,c(d:s)(CV_Vd_n1877_ac_des) Y,c(d:s)(CV_Vd_n1897_ac_des) X,c(d:s)(CV_Vd_n1897_ac_des) Y,c(d:s)(CV_Vd_n1917_ac_des) X,c(d:s)(CV_Vd_n1917_ac_des) Y,c(d:s)(CV_Vd_n1937_ac_des) X,c(d:s)(CV_Vd_n1937_ac_des) Y,c(d:s)(CV_Vd_n1957_ac_des) X,c(d:s)(CV_Vd_n1957_ac_des) Y,c(d:s)(CV_Vd_n1977_ac_des) X,c(d:s)(CV_Vd_n1977_ac_des) Y,c(d:s)(CV_Vd_n1997_ac_des) X,c(d:s)(CV_Vd_n1997_ac_des) Y,c(d:s)(CV_Vd_n2017_ac_des) X,c(d:s)(CV_Vd_n2017_ac_des) Y,c(d:s)(CV_Vd_n2037_ac_des) X,c(d:s)(CV_Vd_n2037_ac_des) Y,c(d:s)(CV_Vd_n2057_ac_des) X,c(d:s)(CV_Vd_n2057_ac_des) Y
-0.54,5.8889712e-18,-0.54,5.7669539e-18,-0.54,3.8714646e-18,-0.52013662,1.120055e-18,-0.54,9.7640693e-19,-0.54,5.2791619e-19,-0.54,2.9240003e-19,-0.54,1.4977278e-19,-0.53132527,-6.1259002e-20,-0.53132527,-7.9310438e-20,-0.53132527,-7.4832368e-20,-0.54,3.281251e-20,-0.54,5.9581413e-20,-0.54,7.8123562e-20,-0.54,8.5991924e-20,-0.54,8.7659632e-20,-0.54,9.0823187e-20,-0.54,9.3167856e-20,-0.54,9.2741558e-20,-0.54,8.6580629e-20,-0.54,9.4576663e-20,-0.51483182,-3.9111721e-19,-0.54,1.0390941e-19,-0.54,1.1057573e-19,-0.54,1.1907349e-19,-0.54,1.2030421e-19,-0.53097554,1.9302342e-20,-0.53097554,2.2321491e-20,-0.53097554,2.4318401e-20,-0.53097554,2.6207733e-20,-0.54,1.3153636e-19,-0.53097554,3.0425728e-20,-0.53097554,3.3731517e-20,-0.53097554,3.5167052e-20,-0.53097554,3.7076556e-20,-0.53097554,4.0406281e-20,-0.53097554,3.8624049e-20,-0.53097554,4.3789644e-20,-0.53097554,4.5933321e-20,-0.53076893,4.4957238e-20,-0.53097554,5.0450731e-20,-0.53097554,5.2295133e-20,-0.53076893,5.0793133e-20,-0.53076893,5.2865362e-20
-0.546,5.9486995e-18,-0.546,5.8468317e-18,-0.546,4.0658404e-18,-0.52613662,1.3804593e-18,-0.546,1.1817418e-18,-0.546,6.8879596e-19,-0.546,4.1063935e-19,-0.546,2.2772111e-19,-0.53732527,3.0339548e-20,-0.53732527,-4.6917844e-21,-0.53732527,-6.3433092e-21,-0.546,5.2578439e-20,-0.546,8.1497317e-20,-0.546,1.0445587e-19,-0.546,1.1486616e-19,-0.546,1.1634152e-19,-0.546,1.1917255e-19,-0.546,1.2182888e-19,-0.546,1.2287595e-19,-0.546,1.209275e-19,-0.546,1.2209805e-19,-0.52083182,-2.1699487e-19,-0.546,1.2990344e-19,-0.546,1.3729588e-19,-0.546,1.4267436e-19,-0.546,1.4832519e-19,-0.53697554,9.7424846e-20,-0.53697554,1.0141594e-19,-0.53697554,1.0406998e-19,-0.53697554,1.0296077e-19,-0.546,1.6220408e-19,-0.53697554,1.0981593e-19,-0.53697554,1.1048061e-19,-0.53697554,1.1206902e-19,-0.53697554,1.1350093e-19,-0.53697554,1.1766949e-19,-0.53697554,1.1851211e-19,-0.53697554,1.2283655e-19,-0.53697554,1.2378653e-19,-0.53676893,1.2429327e-19,-0.53697554,1.2850277e-19,-0.53697554,1.3121663e-19,-0.53676893,1.3092375e-19,-0.53676893,1.3240237e-19
-0.552,6.0081164e-18,-0.552,5.9230648e-18,-0.552,4.244981e-18,-0.53213662,1.6369011e-18,-0.552,1.3666275e-18,-0.552,8.3124e-19,-0.552,5.0405468e-19,-0.552,2.8123167e-19,-0.54332527,9.2075169e-20,-0.54332527,3.7398129e-20,-0.54332527,2.742518e-20,-0.552,3.9713317e-20,-0.552,7.2291874e-20,-0.552,9.8415032e-20,-0.552,1.1393378e-19,-0.552,1.1762474e-19,-0.552,1.1917846e-19,-0.552,1.2137592e-19,-0.552,1.2139714e-19,-0.552,1.203379e-19,-0.552,1.2144155e-19,-0.52683182,-7.7489704e-20,-0.552,1.2810074e-19,-0.552,1.34168e-19,-0.552,1.404063e-19,-0.552,1.4613404e-19,-0.54297554,1.4205756e-19,-0.54297554,1.4509563e-19,-0.54297554,1.4733296e-19,-0.54297554,1.4946216e-19,-0.552,1.5918393e-19,-0.54297554,1.522272e-19,-0.54297554,1.5398101e-19,-0.54297554,1.5986573e-19,-0.54297554,1.6085119e-19,-0.54297554,1.6099019e-19,-0.54297554,1.6383802e-19,-0.54297554,1.66237e-19,-0.54297554,1.6913865e-19,-0.54276893,1.7029631e-19,-0.54297554,1.7288046e-19,-0.54297554,1.7492603e-19,-0.54276893,1.7540913e-19,-0.54276893,1.7838554e-19
-0.558,6.0652956e-18,-0.558,5.9943171e-18,-0.558,4.4095882e-18,-0.53813662,1.885047e-18,-0.558,1.5461757e-18,-0.558,9.5084152e-19,-0.558,5.7106543e-19,-0.558,3.178076e-19,-0.54932527,1.2706633e-19,-0.54932527,5.2678323e-20,-0.54932527,3.1796759e-20,-0.558,1.0546757e-21,-0.558,3.4710339e-20,-0.558,6.7389541e-20,-0.558,8.5445187e-20,-0.558,9.1189723e-20,-0.558,9.11754e-20,-0.558,9.44599e-20,-0.558,9.644579e-20,-0.558,9.3977789e-20,-0.558,9.1236244e-20,-0.53283182,2.3652427e-20,-0.558,9.8024942e-20,-0.558,1.0424803e-19,-0.558,1.1056028e-19,-0.558,1.1703385e-19,-0.54897554,1.5468271e-19,-0.54897554,1.5798816e-19,-0.54897554,1.6024172e-19,-0.54897554,1.6216573e-19,-0.558,1.3068799e-19,-0.54897554,1.654583e-19,-0.54897554,1.6770891e-19,-0.54897554,1.6996557e-19,-0.54897554,1.7121065e-19,-0.54897554,1.7343101e-19,-0.54897554,1.7461239e-19,-0.54897554,1.7610885e-19,-0.54897554,1.8262669e-19,-0.54876893,1.8316586e-19,-0.54897554,1.8575537e-19,-0.54897554,1.9025809e-19,-0.54876893,1.8946902e-19,-0.54876893,1.920424e-19
-0.564,6.1221168e-18,-0.564,6.0636452e-18,-0.564,4.5614448e-18,-0.54413662,2.121447e-18,-0.564,1.7004458e-18,-0.564,1.0597064e-18,-0.564,6.3521979e-19,-0.564,3.2750348e-19,-0.55532527,1.3805693e-19,-0.55532527,4.3189923e-20,-0.55532527,9.0761195e-21,-0.564,-6.379154e-20,-0.564,-3.0051534e-20,-0.564,8.1328638e-21,-0.564,3.0011858e-20,-0.564,3.8974417e-20,-0.564,4.0117019e-20,-0.564,4.3972498e-20,-0.564,4.1839588e-20,-0.564,3.9981612e-20,-0.564,3.8733614e-20,-0.53883182,8.9185411e-20,-0.564,4.5286537e-20,-0.564,4.8170894e-20,-0.564,5.5292071e-20,-0.564,6.1837355e-20,-0.55497554,1.3933163e-19,-0.55497554,1.4282927e-19,-0.55497554,1.4487869e-19,-0.55497554,1.4670242e-19,-0.564,7.5335639e-20,-0.55497554,1.575043e-19,-0.55497554,1.5138375e-19,-0.55497554,1.5294684e-19,-0.55497554,1.5461426e-19,-0.55497554,1.5693872e-19,-0.55497554,1.5958654e-19,-0.55497554,1.6157316e-19,-0.55497554,1.6435654e-19,-0.55476893,1.6143658e-19,-0.55497554,1.6903971e-19,-0.55497554,1.7159358e-19,-0.55476893,1.7454165e-19,-0.55476893,1.7586316e-19
-0.57,6.1781889e-18,-0.57,6.1293568e-18,-0.57,4.6980126e-18,-0.55013662,2.3443465e-18,-0.57,1.8374841e-18,-0.57,1.1418669e-18,-0.57,6.6462376e-19,-0.57,3.1738843e-19,-0.56132527,1.2485455e-19,-0.56132527,8.0379416e-21,-0.56132527,-3.7753237e-20,-0.57,-1.5157139e-19,-0.57,-1.1741435e-19,-0.57,-7.6306661e-20,-0.57,-4.6979162e-20,-0.57,-3.578648e-20,-0.57,-3.420425e-20,-0.57,-3.3801906e-20,-0.57,-3.2010005e-20,-0.57,-3.4730072e-20,-0.57,-3.4268422e-20,-0.54483182,1.2197778e-19,-0.57,-3.3931039e-20,-0.57,-2.8449938e-20,-0.57,-2.3786803e-20,-0.57,-1.4817624e-20,-0.56097554,9.7579146e-20,-0.56097554,1.0054133e-19,-0.56097554,1.0310633e-19,-0.56097554,1.0449706e-19,-0.57,-1.2733571e-22,-0.56097554,1.0689166e-19,-0.56097554,1.0919947e-19,-0.56097554,1.1013618e-19,-0.56097554,1.1432164e-19,-0.56097554,1.1438793e-19,-0.56097554,1.1529413e-19,-0.56097554,1.2700527e-19,-0.56097554,1.244563e-19,-0.56076893,1.2505051e-19,-0.56097554,1.2584896e-19,-0.56097554,1.2703972e-19,-0.56076893,1.3176407e-19,-0.56076893,1.3362539e-19
-0.576,6.2330587e-18,-0.576,6.1929477e-18,-0.576,4.8218787e-18,-0.55613662,2.5515986e-18,-0.576,1.9556408e-18,-0.576,1.2075614e-18,-0.576,6.7916539e-19,-0.576,2.8982759e-19,-0.56732527,9.4545286e-20,-0.56732527,-4.4991059e-20,-0.56732527,-1.0665704e-19,-0.576,-2.5649323e-19,-0.576,-2.248589e-19,-0.576,-1.8319907e-19,-0.576,-1.4877549e-19,-0.576,-1.2982459e-19,-0.576,-1.2569062e-19,-0.576,-1.2626887e-19,-0.576,-1.2644634e-19,-0.576,-1.232346e-19,-0.576,-1.2926547e-19,-0.55083182,1.2463343e-19,-0.576,-1.2829477e-19,-0.576,-1.2300084e-19,-0.576,-1.1613976e-19,-0.576,-1.0954445e-19,-0.56697554,3.1080661e-20,-0.56697554,3.4600333e-20,-0.56697554,3.7777626e-20,-0.56697554,3.9456837e-20,-0.576,-9.4699508e-20,-0.56697554,4.1758428e-20,-0.56697554,4.360864e-20,-0.56697554,5.1127885e-20,-0.56697554,4.6447522e-20,-0.56697554,4.8683218e-20,-0.56697554,5.1558068e-20,-0.56697554,5.5674545e-20,-0.56697554,6.3813577e-20,-0.56676893,5.9518634e-20,-0.56697554,6.0173222e-20,-0.56697554,6.1639618e-20,-0.56676893,6.5645633e-20,-0.56676893,6.7763979e-20
-0.582,6.2880848e-18,-0.582,6.2536142e-18,-0.582,4.9346908e-18,-0.56213662,2.7419102e-18,-0.582,2.0539186e-18,-0.582,1.254638e-18,-0.582,6.7537333e-19,-0.582,2.4580206e-19,-0.57332527,4.3625302e-20,-0.57332527,-1.1835676e-19,-0.57332527,-1.9586327e-19,-0.582,-3.7395561e-19,-0.582,-3.5018136e-19,-0.582,-3.0438105e-19,-0.582,-2.6192893e-19,-0.582,-2.4172864e-19,-0.582,-2.3354494e-19,-0.582,-2.3476024e-19,-0.582,-2.3072965e-19,-0.582,-2.3772011e-19,-0.582,-2.3694613e-19,-0.55683182,1.0036573e-19,-0.582,-2.3700725e-19,-0.582,-2.3216353e-19,-0.582,-2.2568136e-19,-0.582,-2.1881348e-19,-0.57297554,-5.4528164e-20,-0.57297554,-5.0827019e-20,-0.57297554,-4.8053749e-20,-0.57297554,-4.6429595e-20,-0.582,-2.0311241e-19,-0.57297554,-4.399122e-20,-0.57297554,-4.2355645e-20,-0.57297554,-3.8759962e-20,-0.57297554,-4.0188262e-20,-0.57297554,-3.9989274e-20,-0.57297554,-2.9930794e-20,-0.57297554,-2.8481656e-20,-0.57297554,-3.4814751e-20,-0.57276893,-2.6163334e-20,-0.57297554,-2.7802384e-20,-0.57297554,-2.4104287e-20,-0.57276893,-2.3824692e-20,-0.57276893,-1.8557906e-20
-0.588,6.3403312e-18,-0.588,6.3123685e-18,-0.588,5.0369923e-18,-0.56813662,2.9175978e-18,-0.588,2.1381e-18,-0.588,1.2872585e-18,-0.588,6.554127e-19,-0.588,1.8850603e-19,-0.57932527,-2.1181847e-20,-0.57932527,-2.0820073e-19,-0.57932527,-3.0116366e-19,-0.588,-5.0914269e-19,-0.588,-4.8760285e-19,-0.588,-4.4440845e-19,-0.588,-3.9565019e-19,-0.588,-3.641443e-19,-0.588,-3.537106e-19,-0.588,-3.5322405e-19,-0.588,-3.5303628e-19,-0.588,-3.544998e-19,-0.588,-3.5719446e-19,-0.56283182,5.1505614e-20,-0.588,-3.5566144e-19,-0.588,-3.5084141e-19,-0.588,-3.4376561e-19,-0.588,-3.3694944e-19,-0.57897554,-1.5733028e-19,-0.57897554,-1.5357957e-19,-0.57897554,-1.5016879e-19,-0.57897554,-1.4795599e-19,-0.588,-3.2063726e-19,-0.57897554,-1.456921e-19,-0.57897554,-1.3728629e-19,-0.57897554,-1.4230207e-19,-0.57897554,-1.419988e-19,-0.57897554,-1.3990282e-19,-0.57897554,-1.3808155e-19,-0.57897554,-1.3626895e-19,-0.57897554,-1.3996025e-19,-0.57876893,-1.2822054e-19,-0.57897554,-1.2931879e-19,-0.57897554,-1.7770278e-19,-0.57876893,-1.2453099e-19,-0.57876893,-1.2028186e-19
-0.594,6.391305e-18,-0.594,6.3681687e-18,-0.594,5.1286342e-18,-0.57413662,3.0700373e-18,-0.594,2.1974267e-18,-0.594,1.2937295e-18,-0.594,6.2097412e-19,-0.594,1.1873681e-19,-0.58532527,-1.0383544e-19,-0.58532527,-3.0988942e-19,-0.58532527,-4.2121582e-19,-0.594,-6.4734161e-19,-0.594,-6.3446388e-19,-0.594,-5.8616183e-19,-0.594,-5.3203539e-19,-0.594,-4.9847947e-19,-0.594,-4.8261983e-19,-0.594,-4.7971335e-19,-0.594,-4.7850515e-19,-0.594,-4.7840079e-19,-0.594,-4.8156855e-19,-0.56883182,-1.9435223e-20,-0.594,-4.8266375e-19,-0.594,-4.7848862e-19,-0.594,-4.7226023e-19,-0.594,-4.6650897e-19,-0.58497554,-2.7135642e-19,-0.58497554,-2.6724244e-19,-0.58497554,-2.6369557e-19,-0.58497554,-2.6186772e-19,-0.594,-4.4511091e-19,-0.58497554,-2.5887947e-19,-0.58497554,-2.5734236e-19,-0.58497554,-2.5270201e-19,-0.58497554,-2.5439619e-19,-0.58497554,-2.5343613e-19,-0.58497554,-2.5201773e-19,-0.58497554,-2.5085375e-19,-0.58497554,-2.454432e-19,-0.58476893,-2.4027795e-19,-0.58497554,-2.4109006e-19,-0.58497554,-2.4059996e-19,-0.58476893,-2.4323046e-19,-0.58476893,-2.3396328e-19
-0.6,6.4409718e-18,-0.6,6.4215622e-18,-0.6,5.2125915e-18,-0.58013662,3.2073354e-18,-0.6,2.2459864e-18,-0.6,1.2916996e-18,-0.6,5.7560624e-19,-0.6,4.1196444e-20,-0.59132527,-1.9472774e-19,-0.59132527,-4.2047311e-19,-0.59132527,-5.4313267e-19,-0.6,-7.9105872e-19,-0.6,-7.8471165e-19,-0.6,-7.4010672e-19,-0.6,-6.8248033e-19,-0.6,-6.3792124e-19,-0.6,-6.1597568e-19,-0.6,-6.126148e-19,-0.6,-6.1155055e-19,-0.6,-6.1053637e-19,-0.6,-6.1040352e-19,-0.57483182,-1.0981453e-19,-0.6,-6.1090316e-19,-0.6,-6.0784317e-19,-0.6,-6.6757266e-19,-0.6,-5.8896961e-19,-0.59097554,-3.9346035e-19,-0.59097554,-3.8938975e-19,-0.59097554,-3.8595413e-19,-0.59097554,-3.8349947e-19,-0.6,-5.6107561e-19,-0.59097554,-3.8070369e-19,-0.59097554,-3.7946784e-19,-0.59097554,-3.7274584e-19,-0.59097554,-3.776734e-19,-0.59097554,-3.7541515e-19,-0.59097554,-3.7326148e-19,-0.59097554,-3.7679273e-19,-0.59097554,-3.6654262e-19,-0.59076893,-3.6254816e-19,-0.59097554,-3.6646026e-19,-0.59097554,-3.6232016e-19,-0.59076893,-3.5531914e-19,-0.59076893,-3.5437061e-19
-,-,-,-,-,-,-0.58613662,3.3269314e-18,-,-,-,-,-,-,-,-,-0.59732527,-2.9359596e-19,-0.59732527,-5.3701909e-19,-0.59732527,-6.7214883e-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.58083182,-2.1460458e-19,-,-,-,-,-,-,-,-,-0.59697554,-5.2380553e-19,-0.59697554,-5.1773728e-19,-0.59697554,-5.1277229e-19,-0.59697554,-5.0845832e-19,-,-,-0.59697554,-4.9997042e-19,-0.59697554,-4.9683287e-19,-0.59697554,-4.9460616e-19,-0.59697554,-4.8674083e-19,-0.59697554,-4.8968999e-19,-0.59697554,-4.8884588e-19,-0.59697554,-4.8604594e-19,-0.59697554,-4.8341998e-19,-0.59676893,-4.7766809e-19,-0.59697554,-4.780169e-19,-0.59697554,-4.7610688e-19,-0.59676893,-4.7123552e-19,-0.59676893,-4.6996783e-19
-,-,-,-,-,-,-0.59213662,3.4324326e-18,-,-,-,-,-,-,-,-,-0.6,-3.3825025e-19,-0.6,-5.9087295e-19,-0.6,-7.3439993e-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.58683182,-3.3298798e-19,-,-,-,-,-,-,-,-,-0.6,-5.8016056e-19,-0.6,-5.7264391e-19,-0.6,-5.6784472e-19,-0.6,-5.6480849e-19,-,-,-0.6,-5.6131934e-19,-0.6,-5.5834085e-19,-0.6,-5.5725481e-19,-0.6,-5.4650106e-19,-0.6,-5.5365695e-19,-0.6,-5.5177183e-19,-0.6,-5.5128729e-19,-0.6,-5.4821364e-19,-0.6,-5.4551675e-19,-0.6,-5.4399721e-19,-0.6,-5.3996133e-19,-0.6,-5.4064648e-19,-0.6,-5.4200039e-19
-,-,-,-,-,-,-0.59813662,3.5228872e-18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.59283182,-4.5895882e-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-0.6,3.5481915e-18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.59883182,-5.8696327e-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.6,-6.1189087e-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-

