c(g:d)(CV_Vd_n1191_ac_des) X,c(g:d)(CV_Vd_n1191_ac_des) Y,c(g:d)(CV_Vd_n1217_ac_des) X,c(g:d)(CV_Vd_n1217_ac_des) Y,c(g:d)(CV_Vd_n1237_ac_des) X,c(g:d)(CV_Vd_n1237_ac_des) Y,c(g:d)(CV_Vd_n1257_ac_des) X,c(g:d)(CV_Vd_n1257_ac_des) Y,c(g:d)(CV_Vd_n1277_ac_des) X,c(g:d)(CV_Vd_n1277_ac_des) Y,c(g:d)(CV_Vd_n1297_ac_des) X,c(g:d)(CV_Vd_n1297_ac_des) Y,c(g:d)(CV_Vd_n1317_ac_des) X,c(g:d)(CV_Vd_n1317_ac_des) Y,c(g:d)(CV_Vd_n1337_ac_des) X,c(g:d)(CV_Vd_n1337_ac_des) Y,c(g:d)(CV_Vd_n1357_ac_des) X,c(g:d)(CV_Vd_n1357_ac_des) Y,c(g:d)(CV_Vd_n1377_ac_des) X,c(g:d)(CV_Vd_n1377_ac_des) Y,c(g:d)(CV_Vd_n1397_ac_des) X,c(g:d)(CV_Vd_n1397_ac_des) Y,c(g:d)(CV_Vd_n1417_ac_des) X,c(g:d)(CV_Vd_n1417_ac_des) Y,c(g:d)(CV_Vd_n1437_ac_des) X,c(g:d)(CV_Vd_n1437_ac_des) Y,c(g:d)(CV_Vd_n1457_ac_des) X,c(g:d)(CV_Vd_n1457_ac_des) Y,c(g:d)(CV_Vd_n1477_ac_des) X,c(g:d)(CV_Vd_n1477_ac_des) Y,c(g:d)(CV_Vd_n1497_ac_des) X,c(g:d)(CV_Vd_n1497_ac_des) Y,c(g:d)(CV_Vd_n1517_ac_des) X,c(g:d)(CV_Vd_n1517_ac_des) Y,c(g:d)(CV_Vd_n1537_ac_des) X,c(g:d)(CV_Vd_n1537_ac_des) Y,c(g:d)(CV_Vd_n1557_ac_des) X,c(g:d)(CV_Vd_n1557_ac_des) Y,c(g:d)(CV_Vd_n1577_ac_des) X,c(g:d)(CV_Vd_n1577_ac_des) Y,c(g:d)(CV_Vd_n1597_ac_des) X,c(g:d)(CV_Vd_n1597_ac_des) Y,c(g:d)(CV_Vd_n1617_ac_des) X,c(g:d)(CV_Vd_n1617_ac_des) Y,c(g:d)(CV_Vd_n1637_ac_des) X,c(g:d)(CV_Vd_n1637_ac_des) Y,c(g:d)(CV_Vd_n1657_ac_des) X,c(g:d)(CV_Vd_n1657_ac_des) Y,c(g:d)(CV_Vd_n1677_ac_des) X,c(g:d)(CV_Vd_n1677_ac_des) Y,c(g:d)(CV_Vd_n1697_ac_des) X,c(g:d)(CV_Vd_n1697_ac_des) Y,c(g:d)(CV_Vd_n1717_ac_des) X,c(g:d)(CV_Vd_n1717_ac_des) Y,c(g:d)(CV_Vd_n1737_ac_des) X,c(g:d)(CV_Vd_n1737_ac_des) Y,c(g:d)(CV_Vd_n1757_ac_des) X,c(g:d)(CV_Vd_n1757_ac_des) Y,c(g:d)(CV_Vd_n1777_ac_des) X,c(g:d)(CV_Vd_n1777_ac_des) Y,c(g:d)(CV_Vd_n1797_ac_des) X,c(g:d)(CV_Vd_n1797_ac_des) Y,c(g:d)(CV_Vd_n1817_ac_des) X,c(g:d)(CV_Vd_n1817_ac_des) Y,c(g:d)(CV_Vd_n1837_ac_des) X,c(g:d)(CV_Vd_n1837_ac_des) Y,c(g:d)(CV_Vd_n1857_ac_des) X,c(g:d)(CV_Vd_n1857_ac_des) Y,c(g:d)(CV_Vd_n1877_ac_des) X,c(g:d)(CV_Vd_n1877_ac_des) Y,c(g:d)(CV_Vd_n1897_ac_des) X,c(g:d)(CV_Vd_n1897_ac_des) Y,c(g:d)(CV_Vd_n1917_ac_des) X,c(g:d)(CV_Vd_n1917_ac_des) Y,c(g:d)(CV_Vd_n1937_ac_des) X,c(g:d)(CV_Vd_n1937_ac_des) Y,c(g:d)(CV_Vd_n1957_ac_des) X,c(g:d)(CV_Vd_n1957_ac_des) Y,c(g:d)(CV_Vd_n1977_ac_des) X,c(g:d)(CV_Vd_n1977_ac_des) Y,c(g:d)(CV_Vd_n1997_ac_des) X,c(g:d)(CV_Vd_n1997_ac_des) Y,c(g:d)(CV_Vd_n2017_ac_des) X,c(g:d)(CV_Vd_n2017_ac_des) Y,c(g:d)(CV_Vd_n2037_ac_des) X,c(g:d)(CV_Vd_n2037_ac_des) Y,c(g:d)(CV_Vd_n2057_ac_des) X,c(g:d)(CV_Vd_n2057_ac_des) Y
-0.54,-2.5945598e-17,-0.54,-2.6044773e-17,-0.54,-2.6740745e-17,-0.52013662,-2.6536694e-17,-0.54,-2.6795416e-17,-0.54,-2.6255478e-17,-0.54,-2.5538052e-17,-0.54,-2.467093e-17,-0.53132527,-2.3076292e-17,-0.53132527,-2.1661936e-17,-0.53132527,-2.0084179e-17,-0.54,-1.919227e-17,-0.54,-1.7962896e-17,-0.54,-1.7221816e-17,-0.54,-1.6823925e-17,-0.54,-1.6586437e-17,-0.54,-1.6374036e-17,-0.54,-1.6179613e-17,-0.54,-1.6016639e-17,-0.54,-1.5863607e-17,-0.54,-1.5710893e-17,-0.51483182,-1.529906e-17,-0.54,-1.5343406e-17,-0.54,-1.5140957e-17,-0.54,-1.4956286e-17,-0.54,-1.4792452e-17,-0.53097554,-1.4587138e-17,-0.53097554,-1.4474967e-17,-0.53097554,-1.4373508e-17,-0.53097554,-1.4289842e-17,-0.54,-1.424859e-17,-0.53097554,-1.4123776e-17,-0.53097554,-1.403899e-17,-0.53097554,-1.3958344e-17,-0.53097554,-1.3876152e-17,-0.53097554,-1.3790791e-17,-0.53097554,-1.3711738e-17,-0.53097554,-1.3622217e-17,-0.53097554,-1.3557345e-17,-0.53076893,-1.3474072e-17,-0.53097554,-1.3399592e-17,-0.53097554,-1.3326579e-17,-0.53076893,-1.3255454e-17,-0.53076893,-1.3188982e-17
-0.546,-2.6096547e-17,-0.546,-2.6201194e-17,-0.546,-2.6898578e-17,-0.52613662,-2.6693022e-17,-0.546,-2.6987159e-17,-0.546,-2.6467138e-17,-0.546,-2.5783703e-17,-0.546,-2.4957716e-17,-0.53732527,-2.3442742e-17,-0.53732527,-2.2092936e-17,-0.53732527,-2.0541629e-17,-0.546,-1.9631801e-17,-0.546,-1.8281663e-17,-0.546,-1.740907e-17,-0.546,-1.6934064e-17,-0.546,-1.6665273e-17,-0.546,-1.6449178e-17,-0.546,-1.6245996e-17,-0.546,-1.6075911e-17,-0.546,-1.5924632e-17,-0.546,-1.5767721e-17,-0.52083182,-1.5354339e-17,-0.546,-1.540838e-17,-0.546,-1.5199692e-17,-0.546,-1.5009762e-17,-0.546,-1.4838955e-17,-0.53697554,-1.4627292e-17,-0.53697554,-1.4512163e-17,-0.53697554,-1.44097e-17,-0.53697554,-1.4319148e-17,-0.546,-1.4283992e-17,-0.53697554,-1.4149146e-17,-0.53697554,-1.4069724e-17,-0.53697554,-1.3987757e-17,-0.53697554,-1.3904515e-17,-0.53697554,-1.3827109e-17,-0.53697554,-1.374372e-17,-0.53697554,-1.3656883e-17,-0.53697554,-1.3583061e-17,-0.53676893,-1.3494899e-17,-0.53697554,-1.3422942e-17,-0.53697554,-1.3354949e-17,-0.53676893,-1.3277844e-17,-0.53676893,-1.3208546e-17
-0.552,-2.6246651e-17,-0.552,-2.6356634e-17,-0.552,-2.7055822e-17,-0.53213662,-2.6850003e-17,-0.552,-2.7175918e-17,-0.552,-2.667593e-17,-0.552,-2.6020619e-17,-0.552,-2.5234619e-17,-0.54332527,-2.3794726e-17,-0.54332527,-2.2513065e-17,-0.54332527,-2.1003493e-17,-0.552,-2.0092594e-17,-0.552,-1.8646033e-17,-0.552,-1.7633381e-17,-0.552,-1.7062856e-17,-0.552,-1.6749588e-17,-0.552,-1.6526119e-17,-0.552,-1.6313441e-17,-0.552,-1.6136318e-17,-0.552,-1.5984463e-17,-0.552,-1.5826901e-17,-0.52683182,-1.5412819e-17,-0.552,-1.5472766e-17,-0.552,-1.5259968e-17,-0.552,-1.5065848e-17,-0.552,-1.488951e-17,-0.54297554,-1.4671253e-17,-0.54297554,-1.4549642e-17,-0.54297554,-1.4444271e-17,-0.54297554,-1.4350037e-17,-0.552,-1.4320828e-17,-0.54297554,-1.4183823e-17,-0.54297554,-1.4098898e-17,-0.54297554,-1.4015664e-17,-0.54297554,-1.3933181e-17,-0.54297554,-1.3853708e-17,-0.54297554,-1.3766762e-17,-0.54297554,-1.3681757e-17,-0.54297554,-1.3603013e-17,-0.54276893,-1.3523611e-17,-0.54297554,-1.3451372e-17,-0.54297554,-1.3372861e-17,-0.54276893,-1.3300781e-17,-0.54276893,-1.3229644e-17
-0.558,-2.6395147e-17,-0.558,-2.6510453e-17,-0.558,-2.7214989e-17,-0.53813662,-2.7004893e-17,-0.558,-2.7363228e-17,-0.558,-2.6885954e-17,-0.558,-2.6249369e-17,-0.558,-2.5503131e-17,-0.54932527,-2.4132639e-17,-0.54932527,-2.2922167e-17,-0.54932527,-2.1465719e-17,-0.558,-2.0565272e-17,-0.558,-1.9046279e-17,-0.558,-1.7895833e-17,-0.558,-1.7214471e-17,-0.558,-1.6847005e-17,-0.558,-1.6606693e-17,-0.558,-1.6386933e-17,-0.558,-1.6199242e-17,-0.558,-1.6038001e-17,-0.558,-1.5890974e-17,-0.53283182,-1.5469172e-17,-0.558,-1.5532097e-17,-0.558,-1.5326994e-17,-0.558,-1.5123122e-17,-0.558,-1.4942859e-17,-0.54897554,-1.4713586e-17,-0.54897554,-1.4588867e-17,-0.54897554,-1.4481616e-17,-0.54897554,-1.4384625e-17,-0.558,-1.4352589e-17,-0.54897554,-1.4211136e-17,-0.54897554,-1.4128562e-17,-0.54897554,-1.404574e-17,-0.54897554,-1.396185e-17,-0.54897554,-1.3880968e-17,-0.54897554,-1.3794377e-17,-0.54897554,-1.3707492e-17,-0.54897554,-1.3629875e-17,-0.54876893,-1.3548893e-17,-0.54897554,-1.3472176e-17,-0.54897554,-1.3396107e-17,-0.54876893,-1.3321907e-17,-0.54876893,-1.3239622e-17
-0.564,-2.6541643e-17,-0.564,-2.6663138e-17,-0.564,-2.737179e-17,-0.54413662,-2.7169412e-17,-0.564,-2.7550134e-17,-0.564,-2.7089764e-17,-0.564,-2.648593e-17,-0.564,-2.5763017e-17,-0.55532527,-2.4456005e-17,-0.55532527,-2.3313047e-17,-0.55532527,-2.1920737e-17,-0.564,-2.1044804e-17,-0.564,-1.9485323e-17,-0.564,-1.8205705e-17,-0.564,-1.7397304e-17,-0.564,-1.6955494e-17,-0.564,-1.6691678e-17,-0.564,-1.6464072e-17,-0.564,-1.6264656e-17,-0.564,-1.609834e-17,-0.564,-1.5948403e-17,-0.53883182,-1.5526977e-17,-0.564,-1.5597501e-17,-0.564,-1.5388075e-17,-0.564,-1.5184122e-17,-0.564,-1.4997176e-17,-0.55497554,-1.4761245e-17,-0.55497554,-1.4629465e-17,-0.55497554,-1.4518384e-17,-0.55497554,-1.4414582e-17,-0.564,-1.4381413e-17,-0.55497554,-1.424524e-17,-0.55497554,-1.4160407e-17,-0.55497554,-1.4075963e-17,-0.55497554,-1.3991778e-17,-0.55497554,-1.3906988e-17,-0.55497554,-1.3823951e-17,-0.55497554,-1.3739431e-17,-0.55497554,-1.365579e-17,-0.55476893,-1.3575598e-17,-0.55497554,-1.3497081e-17,-0.55497554,-1.3421531e-17,-0.55476893,-1.3345449e-17,-0.55476893,-1.3273607e-17
-0.57,-2.6686428e-17,-0.57,-2.6814512e-17,-0.57,-2.7534732e-17,-0.55013662,-2.7332627e-17,-0.57,-2.7740854e-17,-0.57,-2.7301357e-17,-0.57,-2.6708359e-17,-0.57,-2.6016007e-17,-0.56132527,-2.4768535e-17,-0.56132527,-2.3689739e-17,-0.56132527,-2.2366453e-17,-0.57,-2.152391e-17,-0.57,-1.9950126e-17,-0.57,-1.8558497e-17,-0.57,-1.7611639e-17,-0.57,-1.7080404e-17,-0.57,-1.6780964e-17,-0.57,-1.6545579e-17,-0.57,-1.6340075e-17,-0.57,-1.6160118e-17,-0.57,-1.6004059e-17,-0.54483182,-1.5593794e-17,-0.57,-1.5663913e-17,-0.57,-1.5457778e-17,-0.57,-1.5251985e-17,-0.57,-1.5054572e-17,-0.56097554,-1.4807421e-17,-0.56097554,-1.4671218e-17,-0.56097554,-1.4556131e-17,-0.56097554,-1.445589e-17,-0.57,-1.4415274e-17,-0.56097554,-1.4283684e-17,-0.56097554,-1.4183327e-17,-0.56097554,-1.4105917e-17,-0.56097554,-1.4014132e-17,-0.56097554,-1.3942361e-17,-0.56097554,-1.3852292e-17,-0.56097554,-1.3767486e-17,-0.56097554,-1.3676246e-17,-0.56076893,-1.3601531e-17,-0.56097554,-1.3522861e-17,-0.56097554,-1.3446749e-17,-0.56076893,-1.3370101e-17,-0.56076893,-1.3296367e-17
-0.576,-2.6828346e-17,-0.576,-2.6964067e-17,-0.576,-2.7697827e-17,-0.55613662,-2.7498866e-17,-0.576,-2.7932076e-17,-0.576,-2.7504285e-17,-0.576,-2.693603e-17,-0.576,-2.6261175e-17,-0.56732527,-2.5067526e-17,-0.56732527,-2.4049662e-17,-0.56732527,-2.2792539e-17,-0.576,-2.1995318e-17,-0.576,-2.042459e-17,-0.576,-1.8950885e-17,-0.576,-1.7867149e-17,-0.576,-1.7225671e-17,-0.576,-1.6878232e-17,-0.576,-1.6629976e-17,-0.576,-1.640582e-17,-0.576,-1.6223447e-17,-0.576,-1.6064458e-17,-0.55083182,-1.5649183e-17,-0.576,-1.5729934e-17,-0.576,-1.5531732e-17,-0.576,-1.5317257e-17,-0.576,-1.5114843e-17,-0.56697554,-1.4857366e-17,-0.56697554,-1.4715363e-17,-0.56697554,-1.4594976e-17,-0.56697554,-1.449158e-17,-0.576,-1.4449999e-17,-0.56697554,-1.431029e-17,-0.56697554,-1.4223725e-17,-0.56697554,-1.4124465e-17,-0.56697554,-1.4051461e-17,-0.56697554,-1.3966879e-17,-0.56697554,-1.388111e-17,-0.56697554,-1.3801574e-17,-0.56697554,-1.3712001e-17,-0.56676893,-1.362779e-17,-0.56697554,-1.3548487e-17,-0.56697554,-1.3470212e-17,-0.56676893,-1.3393311e-17,-0.56676893,-1.3319805e-17
-0.582,-2.6958824e-17,-0.582,-2.7111338e-17,-0.582,-2.7861504e-17,-0.56213662,-2.7667906e-17,-0.582,-2.8122248e-17,-0.582,-2.7712279e-17,-0.582,-2.7155243e-17,-0.582,-2.6501125e-17,-0.57332527,-2.5354672e-17,-0.57332527,-2.4392475e-17,-0.57332527,-2.3210194e-17,-0.582,-2.2453472e-17,-0.582,-2.091557e-17,-0.582,-1.938605e-17,-0.582,-1.8166795e-17,-0.582,-1.7399035e-17,-0.582,-1.69862e-17,-0.582,-1.671858e-17,-0.582,-1.648368e-17,-0.582,-1.6290054e-17,-0.582,-1.6126535e-17,-0.55683182,-1.5713888e-17,-0.582,-1.5795598e-17,-0.582,-1.5595012e-17,-0.582,-1.538576e-17,-0.582,-1.5176908e-17,-0.57297554,-1.4909952e-17,-0.57297554,-1.476038e-17,-0.57297554,-1.4635873e-17,-0.57297554,-1.452811e-17,-0.582,-1.4485636e-17,-0.57297554,-1.4342641e-17,-0.57297554,-1.4242246e-17,-0.57297554,-1.4167115e-17,-0.57297554,-1.4082635e-17,-0.57297554,-1.3994737e-17,-0.57297554,-1.3897801e-17,-0.57297554,-1.3824592e-17,-0.57297554,-1.3738855e-17,-0.57276893,-1.3661576e-17,-0.57297554,-1.3576807e-17,-0.57297554,-1.3495819e-17,-0.57276893,-1.3411735e-17,-0.57276893,-1.3344431e-17
-0.588,-2.7106087e-17,-0.588,-2.7256377e-17,-0.588,-2.8024683e-17,-0.56813662,-2.7834447e-17,-0.588,-2.8310509e-17,-0.588,-2.7918369e-17,-0.588,-2.7372104e-17,-0.588,-2.6735443e-17,-0.57932527,-2.5624717e-17,-0.57932527,-2.4720236e-17,-0.57932527,-2.3608078e-17,-0.588,-2.2897197e-17,-0.588,-2.1410302e-17,-0.588,-1.9855691e-17,-0.588,-1.8507371e-17,-0.588,-1.7613716e-17,-0.588,-1.7111825e-17,-0.588,-1.6814885e-17,-0.588,-1.6567553e-17,-0.588,-1.6359691e-17,-0.588,-1.6189246e-17,-0.56283182,-1.5776226e-17,-0.588,-1.5867615e-17,-0.588,-1.5669831e-17,-0.588,-1.5453338e-17,-0.588,-1.5241218e-17,-0.57897554,-1.4964852e-17,-0.57897554,-1.4808947e-17,-0.57897554,-1.4677742e-17,-0.57897554,-1.4566172e-17,-0.588,-1.4522058e-17,-0.57897554,-1.4363391e-17,-0.57897554,-1.4283684e-17,-0.57897554,-1.4200085e-17,-0.57897554,-1.4113288e-17,-0.57897554,-1.4026961e-17,-0.57897554,-1.3944318e-17,-0.57897554,-1.3853777e-17,-0.57897554,-1.3769069e-17,-0.57876893,-1.3683523e-17,-0.57897554,-1.36079e-17,-0.57897554,-1.3527179e-17,-0.57876893,-1.344388e-17,-0.57876893,-1.3367068e-17
-0.594,-2.7241193e-17,-0.594,-2.7399064e-17,-0.594,-2.8186889e-17,-0.57413662,-2.8008846e-17,-0.594,-2.8507785e-17,-0.594,-2.8120964e-17,-0.594,-2.7583253e-17,-0.594,-2.6965231e-17,-0.58532527,-2.589748e-17,-0.58532527,-2.5034687e-17,-0.58532527,-2.3986456e-17,-0.594,-2.3320616e-17,-0.594,-2.1899242e-17,-0.594,-2.0335677e-17,-0.594,-1.8908784e-17,-0.594,-1.7858399e-17,-0.594,-1.7256006e-17,-0.594,-1.6915635e-17,-0.594,-1.6654203e-17,-0.594,-1.6433866e-17,-0.594,-1.625472e-17,-0.56883182,-1.5825679e-17,-0.594,-1.5926577e-17,-0.594,-1.5733811e-17,-0.594,-1.5522207e-17,-0.594,-1.5307605e-17,-0.58497554,-1.5022544e-17,-0.58497554,-1.4859074e-17,-0.58497554,-1.4721764e-17,-0.58497554,-1.4605305e-17,-0.594,-1.4564725e-17,-0.58497554,-1.4410091e-17,-0.58497554,-1.4320606e-17,-0.58497554,-1.4232349e-17,-0.58497554,-1.4145482e-17,-0.58497554,-1.4058786e-17,-0.58497554,-1.3969945e-17,-0.58497554,-1.3879252e-17,-0.58497554,-1.3792055e-17,-0.58476893,-1.3717179e-17,-0.58497554,-1.3629534e-17,-0.58497554,-1.3548798e-17,-0.58476893,-1.3447073e-17,-0.58476893,-1.339122e-17
-0.6,-2.7373893e-17,-0.6,-2.7539528e-17,-0.6,-2.8348151e-17,-0.58013662,-2.8186365e-17,-0.6,-2.86986e-17,-0.6,-2.8322023e-17,-0.6,-2.7796581e-17,-0.6,-2.7187102e-17,-0.59132527,-2.6155373e-17,-0.59132527,-2.5334779e-17,-0.59132527,-2.434679e-17,-0.6,-2.372658e-17,-0.6,-2.2371349e-17,-0.6,-2.0840596e-17,-0.6,-1.9335826e-17,-0.6,-1.8158466e-17,-0.6,-1.7430151e-17,-0.6,-1.7023541e-17,-0.6,-1.6751063e-17,-0.6,-1.6512474e-17,-0.6,-1.6322792e-17,-0.57483182,-1.5895446e-17,-0.6,-1.5993451e-17,-0.6,-1.5806749e-17,-0.6,-1.5600621e-17,-0.6,-1.5376786e-17,-0.59097554,-1.5082366e-17,-0.59097554,-1.491232e-17,-0.59097554,-1.4767787e-17,-0.59097554,-1.4646158e-17,-0.6,-1.4598841e-17,-0.59097554,-1.4445021e-17,-0.59097554,-1.4354133e-17,-0.59097554,-1.4265454e-17,-0.59097554,-1.4176118e-17,-0.59097554,-1.4089498e-17,-0.59097554,-1.4001035e-17,-0.59097554,-1.3913393e-17,-0.59097554,-1.3826436e-17,-0.59076893,-1.3739281e-17,-0.59097554,-1.3658547e-17,-0.59097554,-1.3575575e-17,-0.59076893,-1.3483463e-17,-0.59076893,-1.3416079e-17
-,-,-,-,-,-,-0.58613662,-2.8364595e-17,-,-,-,-,-,-,-,-,-0.59732527,-2.6398028e-17,-0.59732527,-2.5621539e-17,-0.59732527,-2.4689568e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.58083182,-1.5956809e-17,-,-,-,-,-,-,-,-,-0.59697554,-1.5143942e-17,-0.59697554,-1.4967999e-17,-0.59697554,-1.481593e-17,-0.59697554,-1.4688775e-17,-,-,-0.59697554,-1.4480783e-17,-0.59697554,-1.4388301e-17,-0.59697554,-1.4298629e-17,-0.59697554,-1.4209982e-17,-0.59697554,-1.4114789e-17,-0.59697554,-1.4036741e-17,-0.59697554,-1.393513e-17,-0.59697554,-1.3849793e-17,-0.59676893,-1.3768958e-17,-0.59697554,-1.3686823e-17,-0.59697554,-1.3603663e-17,-0.59676893,-1.3519706e-17,-0.59676893,-1.3442791e-17
-,-,-,-,-,-,-0.59213662,-2.8542962e-17,-,-,-,-,-,-,-,-,-0.6,-2.6510758e-17,-0.6,-2.5744752e-17,-0.6,-2.4835166e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.58683182,-1.6019259e-17,-,-,-,-,-,-,-,-,-0.6,-1.517578e-17,-0.6,-1.4996515e-17,-0.6,-1.4841278e-17,-0.6,-1.4710847e-17,-,-,-0.6,-1.449759e-17,-0.6,-1.4405753e-17,-0.6,-1.4315595e-17,-0.6,-1.42265e-17,-0.6,-1.4137708e-17,-0.6,-1.4047402e-17,-0.6,-1.3960721e-17,-0.6,-1.386194e-17,-0.6,-1.3783646e-17,-0.6,-1.3700517e-17,-0.6,-1.3617801e-17,-0.6,-1.3536587e-17,-0.6,-1.3458484e-17
-,-,-,-,-,-,-0.59813662,-2.872143e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.59283182,-1.6082494e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-0.6,-2.8776748e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.59883182,-1.6145859e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.6,-1.6159932e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-

