c(g:d)(CV_Vd_n1207_ac_des) X,c(g:d)(CV_Vd_n1207_ac_des) Y,c(g:d)(CV_Vd_n1227_ac_des) X,c(g:d)(CV_Vd_n1227_ac_des) Y,c(g:d)(CV_Vd_n1247_ac_des) X,c(g:d)(CV_Vd_n1247_ac_des) Y,c(g:d)(CV_Vd_n1267_ac_des) X,c(g:d)(CV_Vd_n1267_ac_des) Y,c(g:d)(CV_Vd_n1287_ac_des) X,c(g:d)(CV_Vd_n1287_ac_des) Y,c(g:d)(CV_Vd_n1307_ac_des) X,c(g:d)(CV_Vd_n1307_ac_des) Y,c(g:d)(CV_Vd_n1327_ac_des) X,c(g:d)(CV_Vd_n1327_ac_des) Y,c(g:d)(CV_Vd_n1347_ac_des) X,c(g:d)(CV_Vd_n1347_ac_des) Y,c(g:d)(CV_Vd_n1367_ac_des) X,c(g:d)(CV_Vd_n1367_ac_des) Y,c(g:d)(CV_Vd_n1387_ac_des) X,c(g:d)(CV_Vd_n1387_ac_des) Y,c(g:d)(CV_Vd_n1407_ac_des) X,c(g:d)(CV_Vd_n1407_ac_des) Y,c(g:d)(CV_Vd_n1427_ac_des) X,c(g:d)(CV_Vd_n1427_ac_des) Y,c(g:d)(CV_Vd_n1447_ac_des) X,c(g:d)(CV_Vd_n1447_ac_des) Y,c(g:d)(CV_Vd_n1467_ac_des) X,c(g:d)(CV_Vd_n1467_ac_des) Y,c(g:d)(CV_Vd_n1487_ac_des) X,c(g:d)(CV_Vd_n1487_ac_des) Y,c(g:d)(CV_Vd_n1507_ac_des) X,c(g:d)(CV_Vd_n1507_ac_des) Y,c(g:d)(CV_Vd_n1527_ac_des) X,c(g:d)(CV_Vd_n1527_ac_des) Y,c(g:d)(CV_Vd_n1547_ac_des) X,c(g:d)(CV_Vd_n1547_ac_des) Y,c(g:d)(CV_Vd_n1567_ac_des) X,c(g:d)(CV_Vd_n1567_ac_des) Y,c(g:d)(CV_Vd_n1587_ac_des) X,c(g:d)(CV_Vd_n1587_ac_des) Y,c(g:d)(CV_Vd_n1607_ac_des) X,c(g:d)(CV_Vd_n1607_ac_des) Y,c(g:d)(CV_Vd_n1627_ac_des) X,c(g:d)(CV_Vd_n1627_ac_des) Y,c(g:d)(CV_Vd_n1647_ac_des) X,c(g:d)(CV_Vd_n1647_ac_des) Y,c(g:d)(CV_Vd_n1667_ac_des) X,c(g:d)(CV_Vd_n1667_ac_des) Y,c(g:d)(CV_Vd_n1687_ac_des) X,c(g:d)(CV_Vd_n1687_ac_des) Y,c(g:d)(CV_Vd_n1707_ac_des) X,c(g:d)(CV_Vd_n1707_ac_des) Y,c(g:d)(CV_Vd_n1727_ac_des) X,c(g:d)(CV_Vd_n1727_ac_des) Y,c(g:d)(CV_Vd_n1747_ac_des) X,c(g:d)(CV_Vd_n1747_ac_des) Y,c(g:d)(CV_Vd_n1767_ac_des) X,c(g:d)(CV_Vd_n1767_ac_des) Y,c(g:d)(CV_Vd_n1787_ac_des) X,c(g:d)(CV_Vd_n1787_ac_des) Y,c(g:d)(CV_Vd_n1807_ac_des) X,c(g:d)(CV_Vd_n1807_ac_des) Y,c(g:d)(CV_Vd_n1827_ac_des) X,c(g:d)(CV_Vd_n1827_ac_des) Y,c(g:d)(CV_Vd_n1847_ac_des) X,c(g:d)(CV_Vd_n1847_ac_des) Y,c(g:d)(CV_Vd_n1867_ac_des) X,c(g:d)(CV_Vd_n1867_ac_des) Y,c(g:d)(CV_Vd_n1887_ac_des) X,c(g:d)(CV_Vd_n1887_ac_des) Y,c(g:d)(CV_Vd_n1907_ac_des) X,c(g:d)(CV_Vd_n1907_ac_des) Y,c(g:d)(CV_Vd_n1927_ac_des) X,c(g:d)(CV_Vd_n1927_ac_des) Y,c(g:d)(CV_Vd_n1947_ac_des) X,c(g:d)(CV_Vd_n1947_ac_des) Y,c(g:d)(CV_Vd_n1967_ac_des) X,c(g:d)(CV_Vd_n1967_ac_des) Y,c(g:d)(CV_Vd_n1987_ac_des) X,c(g:d)(CV_Vd_n1987_ac_des) Y,c(g:d)(CV_Vd_n2007_ac_des) X,c(g:d)(CV_Vd_n2007_ac_des) Y,c(g:d)(CV_Vd_n2027_ac_des) X,c(g:d)(CV_Vd_n2027_ac_des) Y,c(g:d)(CV_Vd_n2047_ac_des) X,c(g:d)(CV_Vd_n2047_ac_des) Y,c(g:d)(CV_Vd_n2067_ac_des) X,c(g:d)(CV_Vd_n2067_ac_des) Y
0.59851766,-2.4418985e-17,0.59851766,-2.4649363e-17,0.59851766,-2.5632896e-17,0.59851766,-2.6122643e-17,0.59851766,-2.6033311e-17,0.59851766,-2.5612602e-17,0.59851766,-2.5045909e-17,0.59883182,-2.4403625e-17,0.59883182,-2.3694396e-17,0.59883182,-2.2917439e-17,-,-,0.59883182,-2.1077692e-17,-,-,-,-,-,-,0.55785342,-1.4948572e-17,-,-,-,-,0.59851766,-1.4690037e-17,0.59851766,-1.434553e-17,0.59851766,-1.4063258e-17,0.59851766,-1.3870592e-17,-,-,-,-,-,-,0.55427166,-1.2871e-17,-,-,-,-,0.5323954,-1.217879e-17,0.53240495,-1.2013725e-17,0.55532259,-1.2200298e-17,0.55568878,-1.2057732e-17,0.55527493,-1.1997844e-17,0.53094048,-1.1845653e-17,0.53162095,-1.1767554e-17,0.53127552,-1.1644951e-17,0.53127552,-1.153916e-17,0.52986763,-1.1463804e-17,0.52810714,-1.1370899e-17,0.52970454,-1.1315005e-17,0.53207839,-1.124233e-17,0.53239568,-1.1180738e-17,0.55310976,-1.1214524e-17,-,-
0.6,-2.4438483e-17,0.6,-2.4672952e-17,0.6,-2.5655305e-17,0.6,-2.6147374e-17,0.6,-2.6062596e-17,0.6,-2.5646755e-17,0.6,-2.5084102e-17,0.6,-2.4437361e-17,0.6,-2.3732815e-17,0.6,-2.2961263e-17,-,-,0.6,-2.1137971e-17,-,-,-,-,-,-,0.56385342,-1.5137141e-17,-,-,-,-,0.6,-1.4726874e-17,0.6,-1.4375199e-17,0.6,-1.4087951e-17,0.6,-1.3887293e-17,-,-,-,-,-,-,0.56027166,-1.264916e-17,-,-,-,-,0.5383954,-1.2241136e-17,0.53840495,-1.209866e-17,0.56132259,-1.2282699e-17,0.56168878,-1.2188082e-17,0.56127493,-1.199383e-17,0.53694048,-1.1830253e-17,0.53762095,-1.1791146e-17,0.53727552,-1.1707019e-17,0.53727552,-1.1634574e-17,0.53586763,-1.1518296e-17,0.53410714,-1.1414598e-17,0.53570454,-1.1338691e-17,0.53807839,-1.1290136e-17,0.53839568,-1.1218377e-17,0.55910976,-1.1253466e-17,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56985342,-1.5345273e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56627166,-1.2699476e-17,-,-,-,-,0.5443954,-1.2323922e-17,0.54440495,-1.2177203e-17,0.56732259,-1.2144495e-17,0.56768878,-1.2119915e-17,0.56727493,-1.211491e-17,0.54294048,-1.1797399e-17,0.54362095,-1.1715503e-17,0.54327552,-1.1672637e-17,0.54327552,-1.1630401e-17,0.54186763,-1.1534749e-17,0.54010714,-1.1465561e-17,0.54170454,-1.1381394e-17,0.54407839,-1.1325394e-17,0.54439568,-1.1227978e-17,0.56510976,-1.1170851e-17,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57585342,-1.5570875e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57227166,-1.281968e-17,-,-,-,-,0.5503954,-1.2457053e-17,0.55040495,-1.2263847e-17,0.57332259,-1.2257044e-17,0.57368878,-1.2101317e-17,0.57327493,-1.1984479e-17,0.54894048,-1.1868651e-17,0.54962095,-1.1761282e-17,0.54927552,-1.1641278e-17,0.54927552,-1.1566422e-17,0.54786763,-1.1525274e-17,0.54610714,-1.1516152e-17,0.54770454,-1.1462133e-17,0.55007839,-1.138959e-17,0.55039568,-1.1320888e-17,0.57110976,-1.1204502e-17,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.58185342,-1.5815157e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57827166,-1.2927461e-17,-,-,-,-,0.5563954,-1.2377124e-17,0.55640495,-1.2365579e-17,0.57932259,-1.2355436e-17,0.57968878,-1.216035e-17,0.57927493,-1.2047604e-17,0.55494048,-1.1898047e-17,0.55562095,-1.1819627e-17,0.55527552,-1.1733783e-17,0.55527552,-1.1614761e-17,0.55386763,-1.1495442e-17,0.55210714,-1.1446995e-17,0.55370454,-1.1382953e-17,0.55607839,-1.1358774e-17,0.55639568,-1.1321002e-17,0.57710976,-1.1254093e-17,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.58785342,-1.6083867e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.58427166,-1.2928416e-17,-,-,-,-,0.5623954,-1.2419343e-17,0.56240495,-1.2243678e-17,0.58532259,-1.2418644e-17,0.58568878,-1.2334467e-17,0.58527493,-1.2124596e-17,0.56094048,-1.1963034e-17,0.56162095,-1.1912095e-17,0.56127552,-1.1778032e-17,0.56127552,-1.1675051e-17,0.55986763,-1.1557878e-17,0.55810714,-1.1422751e-17,0.55970454,-1.1374971e-17,0.56207839,-1.1280426e-17,0.56239568,-1.1230645e-17,0.58310976,-1.1274846e-17,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.59385342,-1.6374346e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.59027166,-1.3015243e-17,-,-,-,-,0.5683954,-1.2453783e-17,0.56840495,-1.2344505e-17,0.59132259,-1.2329672e-17,0.59168878,-1.238635e-17,0.58827493,-1.2163996e-17,0.56694048,-1.2008072e-17,0.56762095,-1.194047e-17,0.56727552,-1.185207e-17,0.56727552,-1.1742239e-17,0.56586763,-1.1608681e-17,0.56410714,-1.1491631e-17,0.56570454,-1.1402816e-17,0.56807839,-1.1375566e-17,0.56839568,-1.1280663e-17,0.58910976,-1.1321106e-17,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.59985342,-1.6685002e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.59627166,-1.3084673e-17,-,-,-,-,0.5743954,-1.2503454e-17,0.57440495,-1.2411733e-17,0.59732259,-1.230869e-17,0.59768878,-1.2291217e-17,0.59175493,-1.2284398e-17,0.57294048,-1.2019683e-17,0.57362095,-1.2049073e-17,0.57327552,-1.1942706e-17,0.57327552,-1.1810797e-17,0.57186763,-1.1682336e-17,0.57010714,-1.1558328e-17,0.57170454,-1.1458809e-17,0.57407839,-1.1360478e-17,0.57439568,-1.1301415e-17,0.59510976,-1.136316e-17,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.6,-1.6692977e-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.6,-1.3152114e-17,-,-,-,-,0.5803954,-1.2479325e-17,0.58040495,-1.245863e-17,0.6,-1.2336184e-17,0.6,-1.2326789e-17,0.59583813,-1.2327013e-17,0.57894048,-1.1938524e-17,0.57962095,-1.1844881e-17,0.57927552,-1.1979534e-17,0.57927552,-1.1940635e-17,0.57786763,-1.1748442e-17,0.57610714,-1.1604178e-17,0.57770454,-1.1513338e-17,0.58007839,-1.1434766e-17,0.58039568,-1.1324753e-17,0.6,-1.1486773e-17,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5863954,-1.2402921e-17,0.58640495,-1.2377027e-17,-,-,-,-,0.6,-1.2284787e-17,0.58494048,-1.1970302e-17,0.58562095,-1.1869514e-17,0.58527552,-1.1798887e-17,0.58527552,-1.1884528e-17,0.58386763,-1.1901171e-17,0.58210714,-1.1697968e-17,0.58370454,-1.1583444e-17,0.58607839,-1.1500345e-17,0.58639568,-1.1382242e-17,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5923954,-1.2482911e-17,0.59240495,-1.2366781e-17,-,-,-,-,-,-,0.59094048,-1.2076296e-17,0.59162095,-1.1920373e-17,0.59127552,-1.1784354e-17,0.59127552,-1.1753434e-17,0.58986763,-1.1814798e-17,0.58810714,-1.1834501e-17,0.58970454,-1.1701631e-17,0.59207839,-1.1600188e-17,0.59239568,-1.1475912e-17,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5983954,-1.2602862e-17,0.59840495,-1.2376744e-17,-,-,-,-,-,-,0.59694048,-1.2158413e-17,0.59762095,-1.2017485e-17,0.59727552,-1.1896385e-17,0.59727552,-1.1755515e-17,0.59586763,-1.1751544e-17,0.59410714,-1.1719214e-17,0.59570454,-1.1692385e-17,0.59807839,-1.1647298e-17,0.59839568,-1.1609332e-17,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.6,-1.2591049e-17,0.6,-1.242154e-17,-,-,-,-,-,-,0.6,-1.2283085e-17,0.6,-1.2076869e-17,0.6,-1.1923449e-17,0.6,-1.177393e-17,0.6,-1.1727081e-17,0.6,-1.1685082e-17,0.6,-1.1614861e-17,0.6,-1.1583808e-17,0.6,-1.1579358e-17,-,-,-,-

